seq,time_us,ax,ay,az,gx,gy,gz,mx,my,mz,drop_flag
0,33,-0.04251905530691147,-0.02585609257221222,-1.0003622770309448,-0.053034037351608276,0.6357306838035583,-0.6096575260162354,29.886497497558594,-10.198636054992676,38.144161224365234,0
1,10201,0.08581744134426117,-0.016045579686760902,-1.0298728942871094,-0.7146331667900085,-0.01749163493514061,0.1366773545742035,28.34925079345703,-9.506521224975586,41.159095764160156,0
2,20116,-0.003859336022287607,-0.03205551952123642,-1.0325947999954224,-0.05452360212802887,-0.133517786860466,0.11633148789405823,28.60667610168457,-9.48040771484375,41.585540771484375,0
3,30022,-0.030714044347405434,0.0471099428832531,-1.0143344402313232,-1.6177185773849487,-0.6066426038742065,0.5348371863365173,29.61052131652832,-8.76662826538086,42.84284591674805,0
4,40091,-0.08460221439599991,0.08868194371461868,-0.9991589784622192,0.10528243333101273,-0.504156231880188,-0.2942923307418823,29.79866600036621,-9.950767517089844,38.40243148803711,0
5,50030,-0.04952162131667137,-0.003042197786271572,-0.9892619252204895,-0.3802422285079956,-0.28212055563926697,-0.1283113658428192,29.925731658935547,-10.864114761352539,38.94741439819336,0
6,60023,0.02543775737285614,0.00831363070756197,-1.0096875429153442,0.1625746637582779,-0.2188892364501953,-0.8112877011299133,30.49856185913086,-8.693831443786621,40.290489196777344,0
7,69929,0.010805175639688969,0.07846354693174362,-1.01665198802948,-0.624937117099762,-0.10989563912153244,0.1751636117696762,31.264604568481445,-9.737062454223633,39.35951232910156,0
8,79923,0.0047299666330218315,-0.12095973640680313,-0.9663621783256531,0.3057912290096283,0.12642014026641846,-0.14990049600601196,29.570850372314453,-10.714761734008789,40.75693893432617,0
9,89649,0.03920098766684532,-0.024253929033875465,-0.9907955527305603,-0.7983559370040894,-0.7517361640930176,0.2630070149898529,30.97273826599121,-11.866802215576172,39.18911361694336,0
10,99974,-0.04617602750658989,0.03073052503168583,-0.9907374978065491,0.47178512811660767,0.8610568642616272,1.0424036979675293,27.96086311340332,-9.553317070007324,41.569007873535156,0
11,110004,-0.08134621381759644,-0.04023497551679611,-0.9990972876548767,-0.1463303118944168,-0.46106478571891785,-0.7168968915939331,29.45718765258789,-8.63356876373291,39.413978576660156,0
12,119922,0.042431265115737915,0.07821187376976013,-1.0183178186416626,0.0648357942700386,-1.1713685989379883,0.12396495044231415,28.84308624267578,-10.17617130279541,39.99352264404297,0
13,130089,-0.07582993060350418,-0.013827445916831493,-0.973102331161499,-0.5070124864578247,-0.17278915643692017,-0.27025681734085083,31.379072189331055,-10.990903854370117,39.55733871459961,0
14,139660,-0.042280156165361404,-0.006999533157795668,-0.981863796710968,0.3442380428314209,-0.4501173794269562,0.10170523822307587,29.709829330444336,-11.500720024108887,39.305721282958984,0
