sample_idx,time_us,interval_ms
1,10201,10.168000
2,20116,9.915000
3,30022,9.906000
4,40091,10.069000
5,50030,9.939000
6,60023,9.993000
7,69929,9.906000
8,79923,9.994000
9,89649,9.726000
10,99974,10.325000
11,110004,10.030000
12,119922,9.918000
13,130089,10.167000
14,139660,9.571000
15,150022,10.362000
16,159880,9.858000
17,169976,10.096000
18,180043,10.067000
19,190239,10.196000
20,200183,9.944000
21,210251,10.068000
22,219770,9.519000
23,230048,10.278000
24,240008,9.960000
25,250007,9.999000
26,260102,10.095000
27,269923,9.821000
28,279945,10.022000
29,289925,9.980000
30,300092,10.167000
31,310225,10.133000
32,319935,9.710000
33,329886,9.951000
34,340041,10.155000
35,350004,9.963000
36,359962,9.958000
37,370042,10.080000
38,379934,9.892000
39,389873,9.939000
40,399839,9.966000
41,409918,10.079000
42,420181,10.263000
43,429878,9.697000
44,440135,10.257000
45,450014,9.879000
46,459893,9.879000
47,470026,10.133000
48,480025,9.999000
49,489855,9.830000
50,500284,10.429000
51,510020,9.736000
52,520010,9.990000
53,530238,10.228000
54,539982,9.744000
55,550060,10.078000
56,560026,9.966000
57,570072,10.046000
58,580142,10.070000
59,589811,9.669000
