sample_idx,time_us,interval_ms
1,9964,9.936000
2,19895,9.931000
3,29828,9.933000
4,39787,9.959000
5,49879,10.092000
6,59929,10.050000
7,69743,9.814000
8,80203,10.460000
9,89904,9.701000
10,100241,10.337000
11,109815,9.574000
12,120057,10.242000
13,130233,10.176000
14,139962,9.729000
15,150187,10.225000
16,159952,9.765000
17,169911,9.959000
18,179790,9.879000
19,190085,10.295000
20,200129,10.044000
21,210136,10.007000
22,220042,9.906000
23,229965,9.923000
24,239807,9.842000
25,249934,10.127000
26,260015,10.081000
27,269991,9.976000
28,279889,9.898000
29,290302,10.413000
30,299819,9.517000
31,310110,10.291000
32,320102,9.992000
33,330072,9.970000
34,340098,10.026000
35,349942,9.844000
36,359938,9.996000
37,369838,9.900000
38,380299,10.461000
39,389958,9.659000
40,399842,9.884000
41,410073,10.231000
42,419882,9.809000
43,429941,10.059000
44,439971,10.030000
45,450078,10.107000
46,460000,9.922000
47,469934,9.934000
48,480104,10.170000
49,490166,10.062000
50,500051,9.885000
51,509908,9.857000
52,519981,10.073000
53,530138,10.157000
54,539992,9.854000
55,549881,9.889000
56,559905,10.024000
57,569835,9.930000
58,580274,10.439000
59,589988,9.714000
60,599931,9.943000
61,609990,10.059000
62,620143,10.153000
63,630092,9.949000
64,639938,9.846000
65,650110,10.172000
66,659971,9.861000
67,670058,10.087000
68,680012,9.954000
69,690108,10.096000
70,699968,9.860000
71,709850,9.882000
72,720013,10.163000
73,729918,9.905000
74,739974,10.056000
75,749931,9.957000
76,759719,9.788000
77,769963,10.244000
78,779974,10.011000
79,790058,10.084000
80,799861,9.803000
81,809853,9.992000
82,819702,9.849000
83,829846,10.144000
84,839971,10.125000
85,849941,9.970000
86,859769,9.828000
87,870265,10.496000
88,879858,9.593000
89,889976,10.118000
90,899892,9.916000
91,910055,10.163000
92,920099,10.044000
93,929946,9.847000
94,939877,9.931000
95,949899,10.022000
96,960051,10.152000
97,969969,9.918000
98,979899,9.930000
99,989991,10.092000
100,1000071,10.080000
101,1009940,9.869000
102,1019995,10.055000
103,1029941,9.946000
104,1040106,10.165000
105,1050028,9.922000
106,1059803,9.775000
107,1069958,10.155000
108,1079771,9.813000
109,1090073,10.302000
110,1100096,10.023000
111,1109851,9.755000
112,1119980,10.129000
113,1130018,10.038000
114,1139897,9.879000
115,1149921,10.024000
116,1160166,10.245000
117,1169924,9.758000
118,1179953,10.029000
119,1190096,10.143000
120,1199813,9.717000
121,1210006,10.193000
122,1220051,10.045000
123,1230047,9.996000
124,1239960,9.913000
125,1249900,9.940000
126,1260085,10.185000
127,1269922,9.837000
128,1279933,10.011000
129,1289803,9.870000
130,1300029,10.226000
131,1309847,9.818000
132,1319879,10.032000
133,1330045,10.166000
134,1339819,9.774000
135,1350055,10.236000
136,1359955,9.900000
137,1369871,9.916000
138,1380247,10.376000
139,1389956,9.709000
140,1399868,9.912000
141,1409851,9.983000
142,1419923,10.072000
143,1430006,10.083000
144,1440039,10.033000
145,1449891,9.852000
146,1460230,10.339000
147,1469788,9.558000
148,1479874,10.086000
149,1490056,10.182000
150,1500061,10.005000
151,1510074,10.013000
152,1520051,9.977000
153,1529720,9.669000
154,1539971,10.251000
155,1549882,9.911000
156,1560289,10.407000
157,1570018,9.729000
158,1580267,10.249000
159,1589846,9.579000
160,1600164,10.318000
161,1610051,9.887000
162,1619894,9.843000
163,1629848,9.954000
164,1640126,10.278000
165,1649990,9.864000
166,1659843,9.853000
167,1670078,10.235000
168,1680094,10.016000
169,1690026,9.932000
170,1699741,9.715000
171,1709937,10.196000
172,1720062,10.125000
173,1729952,9.890000
174,1740062,10.110000
175,1749813,9.751000
176,1759913,10.100000
177,1770113,10.200000
178,1780072,9.959000
179,1789911,9.839000
180,1799868,9.957000
181,1809911,10.043000
182,1820049,10.138000
183,1830034,9.985000
184,1839952,9.918000
185,1849773,9.821000
186,1860004,10.231000
187,1870169,10.165000
188,1880158,9.989000
189,1889860,9.702000
190,1899953,10.093000
191,1909836,9.883000
192,1920081,10.245000
193,1929878,9.797000
194,1940056,10.178000
195,1950064,10.008000
196,1959958,9.894000
197,1969912,9.954000
198,1980052,10.140000
199,1990056,10.004000
200,1999897,9.841000
201,2010030,10.133000
202,2020002,9.972000
203,2029793,9.791000
204,2039976,10.183000
205,2050014,10.038000
206,2059946,9.932000
207,2070085,10.139000
208,2079978,9.893000
209,2089891,9.913000
210,2100039,10.148000
211,2109785,9.746000
212,2119828,10.043000
213,2130026,10.198000
214,2140084,10.058000
215,2150131,10.047000
216,2159931,9.800000
217,2170111,10.180000
218,2180372,10.261000
219,2190217,9.845000
220,2200044,9.827000
221,2210234,10.190000
222,2220092,9.858000
223,2230097,10.005000
224,2239957,9.860000
225,2249977,10.020000
226,2260271,10.294000
227,2269935,9.664000
228,2280186,10.251000
229,2290200,10.014000
230,2299848,9.648000
231,2309937,10.089000
232,2319986,10.049000
233,2329847,9.861000
234,2339868,10.021000
235,2349729,9.861000
236,2360021,10.292000
237,2369923,9.902000
238,2379793,9.870000
239,2389729,9.936000
240,2399892,10.163000
241,2409775,9.883000
242,2420070,10.295000
243,2429840,9.770000
244,2439948,10.108000
245,2449812,9.864000
246,2459864,10.052000
247,2469771,9.907000
248,2480317,10.546000
249,2489928,9.611000
250,2500084,10.156000
251,2510235,10.151000
252,2520053,9.818000
253,2530199,10.146000
254,2540271,10.072000
255,2550005,9.734000
256,2559825,9.820000
257,2570091,10.266000
258,2579900,9.809000
259,2590037,10.137000
260,2600165,10.128000
261,2609869,9.704000
262,2619866,9.997000
263,2629999,10.133000
264,2639750,9.751000
265,2649990,10.240000
266,2660132,10.142000
267,2670214,10.082000
268,2680005,9.791000
269,2690039,10.034000
270,2699968,9.929000
271,2709965,9.997000
272,2720035,10.070000
273,2729934,9.899000
274,2739997,10.063000
275,2750299,10.302000
276,2760106,9.807000
277,2769880,9.774000
278,2779942,10.062000
279,2790130,10.188000
280,2799968,9.838000
281,2809895,9.927000
282,2820007,10.112000
283,2829906,9.899000
284,2839891,9.985000
285,2850254,10.363000
286,2860282,10.028000
287,2869714,9.432000
288,2879784,10.070000
289,2889962,10.178000
290,2900078,10.116000
291,2910066,9.988000
292,2919931,9.865000
293,2930214,10.283000
294,2940126,9.912000
295,2950247,10.121000
296,2959893,9.646000
297,2969858,9.965000
298,2979988,10.130000
299,2989967,9.979000
300,3000026,10.059000
301,3010206,10.180000
302,3020174,9.968000
303,3029867,9.693000
304,3040058,10.191000
305,3050063,10.005000
306,3060186,10.123000
307,3069893,9.707000
308,3079788,9.895000
309,3089773,9.985000
310,3100048,10.275000
311,3110112,10.064000
312,3120147,10.035000
313,3129802,9.655000
314,3139921,10.119000
315,3150238,10.317000
316,3159954,9.716000
317,3169913,9.959000
318,3179963,10.050000
319,3189826,9.863000
320,3200100,10.274000
321,3210174,10.074000
322,3220113,9.939000
323,3230086,9.973000
324,3240197,10.111000
325,3249967,9.770000
326,3259911,9.944000
327,3270071,10.160000
328,3280196,10.125000
329,3289904,9.708000
330,3299871,9.967000
331,3310429,10.558000
332,3319830,9.401000
333,3330135,10.305000
334,3340071,9.936000
335,3350338,10.267000
336,3359827,9.489000
337,3370116,10.289000
338,3379680,9.564000
339,3389695,10.015000
340,3400116,10.421000
341,3410013,9.897000
342,3420168,10.155000
343,3430148,9.980000
344,3440185,10.037000
345,3450210,10.025000
346,3459931,9.721000
347,3470028,10.097000
348,3479935,9.907000
349,3490260,10.325000
350,3500088,9.828000
351,3510168,10.080000
352,3520027,9.859000
353,3530206,10.179000
354,3539997,9.791000
355,3549701,9.704000
356,3559833,10.132000
357,3569684,9.851000
358,3579951,10.267000
359,3590051,10.100000
360,3599944,9.893000
361,3610041,10.097000
362,3619937,9.896000
363,3630073,10.136000
364,3639780,9.707000
365,3650027,10.247000
366,3660047,10.020000
367,3669808,9.761000
368,3680036,10.228000
369,3690075,10.039000
370,3700307,10.232000
371,3710142,9.835000
372,3719950,9.808000
373,3730046,10.096000
374,3740141,10.095000
375,3750062,9.921000
376,3759849,9.787000
377,3770130,10.281000
378,3780260,10.130000
379,3790347,10.087000
380,3799972,9.625000
381,3809990,10.018000
382,3819772,9.782000
383,3830059,10.287000
384,3839852,9.793000
385,3849897,10.045000
386,3860004,10.107000
387,3869860,9.856000
388,3880106,10.246000
389,3890041,9.935000
390,3899874,9.833000
391,3909954,10.080000
392,3919678,9.724000
393,3929547,9.869000
394,3940169,10.622000
395,3949811,9.642000
396,3959935,10.124000
397,3970124,10.189000
398,3979923,9.799000
399,3989996,10.073000
400,4000068,10.072000
401,4010159,10.091000
402,4020141,9.982000
403,4029951,9.810000
404,4039785,9.834000
405,4049884,10.099000
406,4060028,10.144000
407,4070051,10.023000
408,4080101,10.050000
409,4090023,9.922000
410,4099965,9.942000
411,4110072,10.107000
412,4119887,9.815000
413,4130133,10.246000
414,4140030,9.897000
415,4149566,9.536000
416,4159868,10.302000
417,4170070,10.202000
418,4179907,9.837000
419,4190079,10.172000
420,4200014,9.935000
421,4209978,9.964000
422,4219889,9.911000
423,4230184,10.295000
424,4240224,10.040000
425,4249919,9.695000
426,4259838,9.919000
427,4270098,10.260000
428,4280322,10.224000
429,4290283,9.961000
430,4300317,10.034000
431,4310183,9.866000
432,4320138,9.955000
433,4329912,9.774000
434,4340144,10.232000
435,4350133,9.989000
436,4359878,9.745000
437,4370044,10.166000
438,4380205,10.161000
439,4389799,9.594000
440,4400160,10.361000
441,4410169,10.009000
442,4420042,9.873000
443,4429833,9.791000
444,4440177,10.344000
445,4449988,9.811000
446,4459820,9.832000
447,4470050,10.230000
448,4479801,9.751000
449,4489717,9.916000
450,4500101,10.384000
451,4510109,10.008000
452,4520080,9.971000
453,4529988,9.908000
454,4539784,9.796000
455,4550006,10.222000
456,4560022,10.016000
457,4570091,10.069000
458,4579889,9.798000
459,4589840,9.951000
460,4599745,9.905000
461,4610166,10.421000
462,4620119,9.953000
463,4629918,9.799000
464,4640002,10.084000
465,4650058,10.056000
466,4660034,9.976000
467,4670078,10.044000
468,4679921,9.843000
469,4690022,10.101000
470,4700111,10.089000
471,4710144,10.033000
472,4719941,9.797000
473,4730106,10.165000
474,4739905,9.799000
475,4750262,10.357000
476,4760091,9.829000
477,4770131,10.040000
478,4780097,9.966000
479,4789975,9.878000
480,4799810,9.835000
481,4809581,9.771000
482,4819969,10.388000
483,4829834,9.865000
484,4839933,10.099000
485,4849980,10.047000
486,4860157,10.177000
487,4870170,10.013000
488,4879747,9.577000
489,4890030,10.283000
490,4899919,9.889000
491,4910078,10.159000
492,4919915,9.837000
493,4930012,10.097000
494,4939990,9.978000
495,4950163,10.173000
496,4960193,10.030000
497,4969841,9.648000
498,4979722,9.881000
499,4990276,10.554000
500,5000228,9.952000
501,5010082,9.854000
502,5020071,9.989000
503,5029940,9.869000
504,5039990,10.050000
505,5049811,9.821000
506,5060398,10.587000
507,5070197,9.799000
508,5080142,9.945000
509,5090255,10.113000
510,5099893,9.638000
511,5109970,10.077000
512,5119818,9.848000
513,5129940,10.122000
514,5140062,10.122000
515,5150073,10.011000
516,5160057,9.984000
517,5169909,9.852000
518,5179966,10.057000
519,5190270,10.304000
520,5200135,9.865000
521,5209771,9.636000
522,5219972,10.201000
523,5229714,9.742000
524,5239829,10.115000
525,5250061,10.232000
526,5260122,10.061000
527,5269960,9.838000
528,5280182,10.222000
529,5290058,9.876000
530,5299940,9.882000
531,5310096,10.156000
532,5319817,9.721000
533,5329903,10.086000
534,5339883,9.980000
535,5349906,10.023000
536,5360145,10.239000
537,5369968,9.823000
538,5379942,9.974000
539,5389692,9.750000
540,5399936,10.244000
541,5410099,10.163000
542,5420079,9.980000
543,5429949,9.870000
544,5439726,9.777000
545,5449983,10.257000
546,5460210,10.227000
547,5470053,9.843000
548,5480083,10.030000
549,5490058,9.975000
550,5500180,10.122000
551,5509879,9.699000
552,5520062,10.183000
553,5529976,9.914000
554,5539763,9.787000
555,5550083,10.320000
556,5559889,9.806000
557,5570111,10.222000
558,5579832,9.721000
559,5590212,10.380000
560,5599969,9.757000
561,5610055,10.086000
562,5620031,9.976000
563,5630013,9.982000
564,5639889,9.876000
565,5649856,9.967000
566,5659890,10.034000
567,5669931,10.041000
568,5679998,10.067000
569,5690190,10.192000
570,5699892,9.702000
571,5709978,10.086000
572,5720212,10.234000
573,5729589,9.377000
574,5739930,10.341000
575,5749705,9.775000
576,5760051,10.346000
577,5769993,9.942000
578,5779869,9.876000
579,5789907,10.038000
580,5799810,9.903000
581,5809924,10.114000
582,5819540,9.616000
583,5829790,10.250000
