seq,time_us,ax,ay,az,gx,gy,gz,mx,my,mz,drop_flag
0,28,0.04951808974146843,0.0033226939849555492,-0.9935228824615479,0.3350268006324768,0.5919104218482971,0.7037816643714905,31.29330825805664,-10.007000923156738,40.11351013183594,0
1,9964,0.06897097826004028,0.04653102532029152,-0.9830950498580933,-0.4838581681251526,-0.07956510037183762,0.647749125957489,30.669830322265625,-8.26668930053711,39.74470520019531,0
2,19895,0.03906041383743286,0.07291410863399506,-0.9886309504508972,-0.03968874737620354,1.1507469415664673,0.18601536750793457,31.600677490234375,-10.099940299987793,39.53065490722656,0
3,29828,-0.022592145949602127,-0.038022320717573166,-1.011922001838684,0.28640058636665344,0.26085829734802246,0.1615343689918518,30.93581199645996,-10.634074211120605,39.12400817871094,0
4,39787,0.04714757949113846,0.05265602096915245,-1.0049002170562744,0.44046398997306824,0.18550321459770203,0.46059414744377136,29.83267593383789,-9.190330505371094,39.87669372558594,0
5,49879,0.029704421758651733,0.0630035549402237,-1.0367305278778076,0.25256288051605225,0.28991571068763733,0.04809797555208206,28.25497817993164,-10.961524963378906,40.64872741699219,0
6,59929,1.7379225027980283e-05,0.04847361519932747,-0.9887053370475769,-0.6879419088363647,0.7591512203216553,0.0666641816496849,29.524362564086914,-8.071539878845215,40.43425750732422,0
7,69743,0.007456384599208832,0.0008465534774586558,-1.0101741552352905,0.35637447237968445,0.3412073254585266,-0.4901712238788605,30.231605529785156,-10.951208114624023,39.731224060058594,0
8,80203,-0.05854232236742973,-0.04574891924858093,-1.0076780319213867,0.6207219362258911,0.3206011652946472,0.8707022070884705,31.2486515045166,-10.671029090881348,39.455665588378906,0
9,89904,0.04127376154065132,0.12135469913482666,-1.0184557437896729,-0.8392553925514221,-0.9297186732292175,0.08098484575748444,28.39095687866211,-12.803915977478027,38.87480926513672,0
10,100241,-0.07406041026115417,0.10108160227537155,-0.988440752029419,0.5932482481002808,-0.248589426279068,-0.1993853747844696,29.40603256225586,-9.720829963684082,41.6099853515625,0
11,109815,0.014620772562921047,-0.10496807098388672,-1.002439022064209,-0.1860489398241043,-0.4354775547981262,-0.17661140859127045,28.426044464111328,-7.760732650756836,41.195350646972656,0
12,120057,0.04080923646688461,-0.05359236150979996,-1.0150957107543945,-0.01769731193780899,0.16117583215236664,-0.11963170766830444,29.987871170043945,-9.50797176361084,39.43603515625,0
13,130233,0.024056842550635338,0.026611626148223877,-0.9948415756225586,-0.17260675132274628,0.13814301788806915,0.4045439660549164,28.98909568786621,-7.793362617492676,40.0332145690918,0
14,139962,-0.01755705289542675,0.13109713792800903,-1.0023468732833862,-0.9163260459899902,0.2791444659233093,-0.22813567519187927,30.310482025146484,-10.571769714355469,39.13072204589844,0
15,150187,0.03601355850696564,-0.017798852175474167,-1.0350580215454102,0.19866126775741577,-0.22658872604370117,0.25876039266586304,30.235227584838867,-9.845979690551758,39.56691360473633,0
16,159952,0.02705751545727253,-0.03098294883966446,-0.9831656217575073,0.14019641280174255,-0.11320199072360992,0.26743486523628235,29.078508377075195,-11.562153816223145,40.30622482299805,0
17,169911,0.00707363011315465,0.09814447164535522,-1.0180813074111938,-0.030717242509126663,-0.12357185035943985,-0.3319743573665619,30.076696395874023,-9.610774993896484,39.34391784667969,0
18,179790,0.00675602350383997,-0.011684207245707512,-1.0156707763671875,1.3367094993591309,-0.6524731516838074,-0.17521215975284576,30.116121292114258,-9.817132949829102,40.01083755493164,0
19,190085,0.0009888065978884697,-0.03424074128270149,-0.9884286522865295,0.5826560854911804,0.5075653791427612,-0.33397606015205383,30.562170028686523,-10.295372009277344,40.78563690185547,0
20,200129,-0.02404763549566269,0.08256716281175613,-1.010649561882019,-0.008871074765920639,0.158881276845932,-0.12353812158107758,32.19287872314453,-9.28010082244873,39.080623626708984,0
21,210136,0.12754477560520172,0.07040879130363464,-1.0008544921875,0.367238312959671,-0.16845284402370453,-0.4187769591808319,29.96963119506836,-9.66096305847168,41.643951416015625,0
22,220042,0.050948020070791245,-0.10342633724212646,-1.0209157466888428,-0.13934828341007233,-0.02858349122107029,-0.1410408765077591,29.880367279052734,-9.70659351348877,40.14189529418945,0
23,229965,-0.007072293199598789,0.07544972747564316,-1.015398383140564,0.6950657367706299,-0.05133477598428726,0.7904152274131775,30.984434127807617,-9.29411506652832,39.404354095458984,0
24,239807,0.0035726099740713835,-0.025073818862438202,-0.9796033501625061,0.19004854559898376,-0.1867031753063202,-0.2025037258863449,30.821212768554688,-11.381340026855469,40.859676361083984,0
25,249934,0.08205174654722214,0.03923788666725159,-1.0085780620574951,-0.1367645412683487,0.6467956304550171,0.3537357449531555,30.110395431518555,-10.075358390808105,39.64109420776367,0
26,260015,-0.009041785262525082,-0.10119771957397461,-0.9955017566680908,0.5674189925193787,-0.4459795355796814,0.02330559864640236,29.37952423095703,-10.439663887023926,39.543270111083984,0
27,269991,0.0979689285159111,-0.04258091747760773,-0.988556444644928,-0.6464160680770874,-0.685403048992157,-0.4781460165977478,31.000837326049805,-8.565323829650879,40.32383728027344,0
28,279889,0.03567846119403839,0.01748240366578102,-1.0154733657836914,0.19218482077121735,0.15870580077171326,-0.3300861716270447,29.701251983642578,-8.523948669433594,40.39708709716797,0
29,290302,0.05399153381586075,0.04157256707549095,-0.9654943346977234,-0.6709578633308411,-1.0202081203460693,0.00225043180398643,29.854097366333008,-10.692538261413574,40.309776306152344,0
30,299819,0.023843539878726006,0.06893827766180038,-0.9914709329605103,0.2331124246120453,-0.2840426564216614,-0.6986525058746338,29.04195213317871,-8.967989921569824,38.3565788269043,0
31,310110,0.002606386784464121,-0.03327491506934166,-1.0018852949142456,-0.1696763038635254,-0.2949415147304535,0.19769008457660675,30.533472061157227,-13.04602336883545,39.26618576049805,0
32,320102,0.008376035839319229,0.022829940542578697,-1.0064045190811157,-0.48955586552619934,0.6000099182128906,-0.320641428232193,29.93002700805664,-8.68332576751709,41.21866226196289,0
33,330072,-0.007661546114832163,0.08560891449451447,-1.0264315605163574,-0.14040111005306244,0.5190370082855225,-1.1986745595932007,29.902923583984375,-11.102977752685547,39.00174331665039,0
34,340098,-0.02779894694685936,0.005340471398085356,-1.0030452013015747,0.6999289393424988,0.3140946626663208,0.7923881411552429,29.99040985107422,-10.574647903442383,39.54443359375,0
35,349942,-0.01442322600632906,-0.005575447343289852,-1.0100634098052979,0.4664362370967865,-0.9000996351242065,-0.9940553903579712,30.985925674438477,-9.855265617370605,42.17226791381836,0
36,359938,0.02541116438806057,0.07271995395421982,-0.9917653203010559,-0.9283604025840759,-0.41294294595718384,-0.19505897164344788,30.886091232299805,-7.390936851501465,38.694000244140625,0
37,369838,-0.000341961596859619,-0.00512760691344738,-0.9816659092903137,-0.2049039602279663,-0.4706558585166931,-0.4404841661453247,30.719417572021484,-10.645076751708984,39.09673309326172,0
