seq,time_us,ax,ay,az,gx,gy,gz,mx,my,mz,roll_gyro,pitch_gyro,yaw_gyro,roll_cf,pitch_cf,yaw_cf,roll_ekf,pitch_ekf,yaw_ekf,roll_madgwick,pitch_madgwick,yaw_madgwick,roll_mahony,pitch_mahony,yaw_mahony,drop_flag
0,25,-0.005240957252681255,-0.04515628144145012,-0.9632506370544434,-0.4226377308368683,0.4755958914756775,0.9591109752655029,30.815582275390625,-10.34000301361084,40.14012908935547,0.43718427419662476,0.1652882695198059,0.852041482925415,1.0072981119155884,0.4258425235748291,-1.3819966316223145,-0.3754991888999939,-0.3032475411891937,-1.2173957824707031,0.5899109244346619,0.04939154163002968,-0.3570311665534973,0.5224388241767883,-0.6234453320503235,0.018564989790320396,0
1,10189,0.0608028918504715,-0.0034047544468194246,-0.9605212807655334,1.0394058227539062,-0.039649609476327896,0.22215451300144196,29.97226905822754,-11.016894340515137,39.59585952758789,0.6228403449058533,-0.9429235458374023,-0.24770928919315338,-1.1827960014343262,0.2671613097190857,-2.132092237472534,-0.4072139263153076,-0.615349292755127,0.7813265323638916,-0.28951066732406616,0.6831309199333191,-0.3027898073196411,-1.2772067785263062,1.0898401737213135,0.7231813669204712,0
2,20030,-0.03879037871956825,0.020882299169898033,-0.9772026538848877,1.4763617515563965,0.17800875008106232,-0.3484543561935425,27.57474136352539,-9.831741333007812,41.15047836303711,0.36609962582588196,-0.003544130828231573,-0.5289980173110962,-0.8600592017173767,-0.8054013848304749,1.2190719842910767,-2.1463093757629395,0.758651614189148,-1.2275898456573486,0.4213699996471405,0.9756916761398315,-0.10917950421571732,2.157405376434326,2.0806853771209717,1.2677645683288574,0
3,29935,0.03294160217046738,-0.08060507476329803,-0.987033486366272,0.12160304933786392,-0.25617480278015137,-0.0011787675321102142,28.945377349853516,-10.504054069519043,37.125064849853516,1.2335158586502075,0.12179715186357498,-1.0852742195129395,0.7508728504180908,-0.7852216362953186,-0.8925602436065674,-1.7848196029663086,0.8284037709236145,0.6866947412490845,0.7616094350814819,1.4085215330123901,-0.6676355600357056,1.2063796520233154,-2.604052782058716,-1.5149517059326172,0
4,40089,0.0837501510977745,-0.008419725112617016,-1.0124077796936035,0.5625172257423401,0.6409419775009155,0.04442427307367325,28.767353057861328,-10.84716796875,39.63435363769531,-0.5673691034317017,0.2501082718372345,0.21454426646232605,-0.5923478007316589,0.4156736135482788,-0.19434839487075806,-0.1529145985841751,0.12766768038272858,-1.4596205949783325,-2.3696951866149902,-0.4582861363887787,1.258742332458496,-0.09501440078020096,-0.06635704636573792,-1.2362632751464844,0
5,50113,0.019683081656694412,0.05815790221095085,-0.9684025049209595,-0.6910905838012695,-0.2998698353767395,0.12231413275003433,29.91324806213379,-11.707058906555176,40.71076965332031,0.025029808282852173,-0.22708255052566528,1.4306833744049072,-0.21446245908737183,-0.7244425415992737,-1.5502151250839233,-0.39236727356910706,-1.3913958072662354,0.06409537047147751,0.40347209572792053,-1.1074331998825073,-1.6095280647277832,-0.9734509587287903,-0.8967279195785522,-0.625044047832489,0
6,59940,-0.038079988211393356,-0.05285118147730827,-0.9923122525215149,-0.591632068157196,0.788121223449707,0.37876537442207336,30.25066566467285,-9.641458511352539,38.31678009033203,0.9470741152763367,1.9141978025436401,-1.0740387439727783,0.8660112023353577,-1.129469871520996,-0.761766791343689,0.001647265045903623,-1.6962273120880127,-0.0757027193903923,0.2701491117477417,-0.7772854566574097,2.8154327869415283,-1.392952799797058,-0.10336137562990189,-0.10857059806585312,0
7,70096,0.017996231094002724,-0.04590943083167076,-1.0040048360824585,-0.13436661660671234,0.9307432174682617,0.4497370719909668,28.123943328857422,-10.654077529907227,40.65165328979492,1.2131531238555908,-0.4144441783428192,-0.04037421569228172,1.0702675580978394,0.21721559762954712,-0.07239209860563278,-0.41927215456962585,-0.5168260335922241,0.2785886824131012,-0.1096939891576767,-0.23474881052970886,-2.2325563430786133,-0.430517315864563,1.247300148010254,-0.15260590612888336,0
8,79986,-0.020786549896001816,-0.04428694024682045,-0.9874541759490967,-0.30747658014297485,0.323660671710968,0.2678009569644928,29.279348373413086,-11.783927917480469,39.72572326660156,1.1070771217346191,0.2851458191871643,0.5232163071632385,0.7040544748306274,-0.47974276542663574,-1.129144310951233,1.1251102685928345,-1.4864602088928223,0.6845414042472839,-1.6779334545135498,-0.13944131135940552,-0.9518175721168518,1.9771764278411865,-0.5925043225288391,-0.019293081015348434,0
9,90071,0.04516647011041641,0.024936934933066368,-0.9772668480873108,-0.828851044178009,-0.01405790913850069,-0.618738055229187,30.226028442382812,-8.143808364868164,39.33670425415039,0.03427952527999878,0.9709895849227905,0.08251277357339859,0.26850223541259766,-0.5200890302658081,0.6229310631752014,0.9015839695930481,-0.9271960258483887,0.25905299186706543,-0.1639760136604309,0.15575294196605682,-0.15329980850219727,-1.0053430795669556,1.9363913536071777,-1.4296388626098633,0
