sample_idx,time_us,interval_ms
1,9978,9.830000
2,19856,9.878000
3,30325,10.469000
4,40031,9.706000
5,49756,9.725000
6,59925,10.169000
7,69727,9.802000
8,79978,10.251000
9,89791,9.813000
10,100208,10.417000
11,110012,9.804000
12,119636,9.624000
13,130213,10.577000
14,140084,9.871000
15,150134,10.050000
16,159805,9.671000
17,169991,10.186000
18,179980,9.989000
19,190112,10.132000
20,200163,10.051000
21,210042,9.879000
22,220167,10.125000
23,230009,9.842000
24,239998,9.989000
25,250072,10.074000
26,259775,9.703000
27,269850,10.075000
28,279943,10.093000
29,290045,10.102000
30,300183,10.138000
31,310113,9.930000
32,319828,9.715000
33,330064,10.236000
34,339947,9.883000
35,349999,10.052000
36,359933,9.934000
37,369792,9.859000
38,380016,10.224000
39,390017,10.001000
40,399728,9.711000
41,410099,10.371000
42,419913,9.814000
43,430278,10.365000
44,440069,9.791000
45,450082,10.013000
46,460077,9.995000
47,469979,9.902000
48,480061,10.082000
49,490068,10.007000
50,500058,9.990000
51,510051,9.993000
52,520175,10.124000
53,530198,10.023000
54,540141,9.943000
55,550087,9.946000
56,560013,9.926000
57,569823,9.810000
58,579990,10.167000
59,590273,10.283000
60,600082,9.809000
61,610066,9.984000
62,619801,9.735000
63,629950,10.149000
64,640021,10.071000
65,649892,9.871000
66,659992,10.100000
67,669993,10.001000
68,679992,9.999000
69,689950,9.958000
70,699963,10.013000
71,710243,10.280000
72,720029,9.786000
73,730048,10.019000
74,740040,9.992000
75,750158,10.118000
76,759901,9.743000
77,770044,10.143000
78,780017,9.973000
79,790016,9.999000
80,800102,10.086000
81,810001,9.899000
82,819966,9.965000
83,830278,10.312000
84,839846,9.568000
85,850008,10.162000
86,859901,9.893000
87,870151,10.250000
88,880088,9.937000
89,890120,10.032000
90,900116,9.996000
91,909814,9.698000
92,919931,10.117000
93,930060,10.129000
94,940006,9.946000
95,950276,10.270000
96,960091,9.815000
97,969907,9.816000
98,979884,9.977000
99,990076,10.192000
100,999852,9.776000
101,1010225,10.373000
102,1019950,9.725000
103,1029835,9.885000
104,1039800,9.965000
105,1049881,10.081000
106,1059963,10.082000
107,1069769,9.806000
108,1079800,10.031000
109,1089686,9.886000
110,1099853,10.167000
111,1110164,10.311000
112,1119723,9.559000
113,1129929,10.206000
114,1140027,10.098000
115,1150055,10.028000
116,1160147,10.092000
117,1170078,9.931000
118,1179871,9.793000
119,1190121,10.250000
120,1199954,9.833000
121,1210205,10.251000
122,1220097,9.892000
123,1229875,9.778000
124,1239917,10.042000
125,1250060,10.143000
126,1259992,9.932000
127,1269869,9.877000
128,1280203,10.334000
129,1290150,9.947000
130,1299896,9.746000
131,1309911,10.015000
132,1320088,10.177000
133,1329862,9.774000
134,1340030,10.168000
135,1349980,9.950000
136,1360056,10.076000
137,1369717,9.661000
138,1380084,10.367000
139,1389863,9.779000
140,1399929,10.066000
141,1409901,9.972000
142,1419815,9.914000
143,1430316,10.501000
144,1440177,9.861000
145,1449633,9.456000
146,1459944,10.311000
147,1469797,9.853000
148,1479903,10.106000
149,1490044,10.141000
150,1500187,10.143000
151,1510048,9.861000
152,1519987,9.939000
153,1529951,9.964000
154,1540052,10.101000
155,1549887,9.835000
156,1559950,10.063000
157,1569840,9.890000
158,1580075,10.235000
159,1589969,9.894000
160,1599792,9.823000
161,1610110,10.318000
162,1620020,9.910000
163,1630044,10.024000
164,1639957,9.913000
165,1650017,10.060000
166,1660265,10.248000
167,1670007,9.742000
168,1679834,9.827000
169,1689952,10.118000
170,1700009,10.057000
171,1709959,9.950000
172,1720053,10.094000
173,1730111,10.058000
174,1739857,9.746000
175,1749890,10.033000
176,1760201,10.311000
177,1770172,9.971000
178,1780022,9.850000
179,1789956,9.934000
180,1800097,10.141000
181,1810063,9.966000
182,1820251,10.188000
183,1829830,9.579000
184,1839992,10.162000
185,1849926,9.934000
186,1859946,10.020000
187,1869987,10.041000
188,1879937,9.950000
189,1890138,10.201000
190,1900054,9.916000
191,1910209,10.155000
192,1920082,9.873000
193,1930199,10.117000
194,1940358,10.159000
195,1949937,9.579000
196,1959796,9.859000
197,1969774,9.978000
198,1979840,10.066000
199,1989931,10.091000
200,1999996,10.065000
