seq,time_us,ax,ay,az,gx,gy,gz,mx,my,mz,drop_flag
0,97672,-0.1015625,0.0263671875,-1.06103515625,1.15966796875,-1.15966796875,0.79345703125,-76.25,35.859375,127.4765625,0
1,107672,-0.1025390625,0.02685546875,-1.064453125,0.9765625,-1.3427734375,0.91552734375,-76.25,35.859375,127.4765625,0
2,117668,-0.10205078125,0.02392578125,-1.06005859375,1.0986328125,-1.03759765625,0.732421875,-76.25,35.859375,127.4765625,0
3,127668,-0.10107421875,0.02978515625,-1.0595703125,1.3427734375,-1.40380859375,0.67138671875,-76.25,35.859375,127.4765625,0
4,137668,-0.1025390625,0.02783203125,-1.064453125,1.0986328125,-1.3427734375,0.91552734375,-76.25,35.859375,127.4765625,0
5,147672,-0.103515625,0.0263671875,-1.06201171875,1.40380859375,-1.220703125,0.79345703125,-76.25,35.859375,127.4765625,0
6,157664,-0.10791015625,0.02294921875,-1.0576171875,1.28173828125,-1.220703125,0.732421875,-76.25,35.859375,127.4765625,0
7,167664,-0.10400390625,0.0244140625,-1.06494140625,1.0986328125,-1.40380859375,0.3662109375,-76.25,35.859375,127.4765625,0
8,177664,-0.10498046875,0.0224609375,-1.0673828125,1.03759765625,-1.28173828125,0.732421875,-76.25,35.859375,127.4765625,0
9,187668,-0.0986328125,0.0224609375,-1.0625,1.15966796875,-1.3427734375,0.67138671875,-76.25,35.859375,127.4765625,0
10,197668,-0.10302734375,0.02197265625,-1.06640625,1.15966796875,-1.15966796875,0.67138671875,-76.25,35.859375,127.4765625,0
11,207668,-0.10205078125,0.02490234375,-1.0673828125,1.15966796875,-1.220703125,0.6103515625,-77.44140625,37.0546875,129.7734375,0
12,217664,-0.1005859375,0.02783203125,-1.0634765625,1.220703125,-1.3427734375,0.6103515625,-77.44140625,37.0546875,129.7734375,0
13,227680,-0.10498046875,0.02587890625,-1.06494140625,1.220703125,-1.15966796875,0.67138671875,-77.44140625,37.0546875,129.7734375,0
14,237676,-0.10302734375,0.02734375,-1.064453125,0.9765625,-1.28173828125,0.67138671875,-77.44140625,37.0546875,129.7734375,0
15,247668,-0.10595703125,0.02685546875,-1.0576171875,1.220703125,-1.0986328125,0.48828125,-77.44140625,37.0546875,129.7734375,0
16,257664,-0.1044921875,0.02880859375,-1.064453125,1.28173828125,-1.40380859375,0.3662109375,-77.44140625,37.0546875,129.7734375,0
17,267668,-0.1025390625,0.02587890625,-1.06298828125,1.03759765625,-1.28173828125,0.8544921875,-77.44140625,37.0546875,129.7734375,0
18,277672,-0.1025390625,0.02880859375,-1.06689453125,1.3427734375,-1.220703125,0.54931640625,-77.44140625,37.0546875,129.7734375,0
