sample_idx,time_us,interval_ms
1,10069,10.056000
2,19761,9.692000
3,30085,10.324000
4,40002,9.917000
5,49850,9.848000
6,59873,10.023000
7,69980,10.107000
8,79888,9.908000
9,89821,9.933000
10,99771,9.950000
11,109974,10.203000
12,120119,10.145000
13,129828,9.709000
14,140102,10.274000
15,149949,9.847000
16,159957,10.008000
17,169931,9.974000
18,180059,10.128000
19,190048,9.989000
20,200150,10.102000
21,210041,9.891000
22,219839,9.798000
23,229839,10.000000
24,239842,10.003000
25,250011,10.169000
26,259908,9.897000
27,269867,9.959000
28,280059,10.192000
29,290031,9.972000
30,300040,10.009000
31,310230,10.190000
32,320005,9.775000
33,330019,10.014000
34,339889,9.870000
35,349880,9.991000
36,359920,10.040000
37,369900,9.980000
38,379885,9.985000
39,389868,9.983000
40,400027,10.159000
41,410045,10.018000
42,420216,10.171000
43,429888,9.672000
44,439922,10.034000
45,449995,10.073000
46,459783,9.788000
47,469906,10.123000
48,480095,10.189000
49,489974,9.879000
50,499872,9.898000
51,509894,10.022000
52,520059,10.165000
53,530086,10.027000
54,539802,9.716000
55,549897,10.095000
56,559963,10.066000
57,569952,9.989000
58,579980,10.028000
59,590031,10.051000
60,600158,10.127000
61,609971,9.813000
62,620039,10.068000
63,630007,9.968000
64,640041,10.034000
65,650316,10.275000
66,659995,9.679000
67,669951,9.956000
68,679754,9.803000
69,690047,10.293000
70,699992,9.945000
71,709483,9.491000
72,719882,10.399000
73,729835,9.953000
74,740043,10.208000
75,749900,9.857000
76,759891,9.991000
77,770018,10.127000
78,779990,9.972000
79,790179,10.189000
80,800125,9.946000
81,810049,9.924000
82,819961,9.912000
83,829984,10.023000
84,839899,9.915000
85,849857,9.958000
86,860125,10.268000
87,870282,10.157000
88,879932,9.650000
89,890048,10.116000
90,899827,9.779000
91,910148,10.321000
92,919994,9.846000
93,929967,9.973000
94,939928,9.961000
95,950217,10.289000
96,960424,10.207000
97,969960,9.536000
98,979840,9.880000
99,989951,10.111000
100,999964,10.013000
101,1010007,10.043000
102,1019923,9.916000
103,1030048,10.125000
104,1039838,9.790000
105,1049742,9.904000
106,1060075,10.333000
107,1070130,10.055000
108,1080117,9.987000
109,1090126,10.009000
110,1100027,9.901000
111,1110164,10.137000
112,1119957,9.793000
