sample_idx,time_us,interval_ms
1,10169,10.124000
2,20060,9.891000
3,29949,9.889000
4,40162,10.213000
5,49997,9.835000
6,60086,10.089000
7,70125,10.039000
8,79898,9.773000
9,89838,9.940000
10,99950,10.112000
11,109997,10.047000
12,119958,9.961000
13,130196,10.238000
14,140091,9.895000
15,149958,9.867000
16,159850,9.892000
17,169869,10.019000
18,180371,10.502000
19,189806,9.435000
20,200135,10.329000
21,210006,9.871000
22,219695,9.689000
23,230067,10.372000
24,240137,10.070000
25,249765,9.628000
26,259970,10.205000
27,269998,10.028000
28,280031,10.033000
29,289843,9.812000
30,300102,10.259000
31,309895,9.793000
32,319748,9.853000
33,329486,9.738000
34,339729,10.243000
35,350027,10.298000
36,360065,10.038000
37,370253,10.188000
38,379818,9.565000
39,390221,10.403000
40,399451,9.230000
41,409926,10.475000
42,420232,10.306000
43,430159,9.927000
44,439968,9.809000
45,450149,10.181000
46,460043,9.894000
47,470157,10.114000
48,480046,9.889000
49,489627,9.581000
50,500061,10.434000
51,510138,10.077000
52,520129,9.991000
53,529881,9.752000
54,539861,9.980000
55,550083,10.222000
56,559938,9.855000
57,570427,10.489000
58,579970,9.543000
59,590132,10.162000
60,600050,9.918000
61,609836,9.786000
62,619857,10.021000
63,629865,10.008000
64,640031,10.166000
65,650218,10.187000
66,659874,9.656000
67,670076,10.202000
68,679960,9.884000
69,689821,9.861000
70,700094,10.273000
71,709993,9.899000
72,719831,9.838000
73,729654,9.823000
74,739875,10.221000
75,750074,10.199000
76,759996,9.922000
77,770157,10.161000
78,779983,9.826000
79,789691,9.708000
80,800019,10.328000
81,810035,10.016000
82,820009,9.974000
83,830103,10.094000
84,840112,10.009000
85,849965,9.853000
86,860146,10.181000
87,869805,9.659000
88,880144,10.339000
89,889990,9.846000
90,899764,9.774000
91,910026,10.262000
92,920090,10.064000
93,930043,9.953000
94,940039,9.996000
95,950078,10.039000
96,960151,10.073000
97,970016,9.865000
98,979980,9.964000
99,990045,10.065000
100,1000302,10.257000
101,1009870,9.568000
102,1019731,9.861000
103,1030058,10.327000
104,1039807,9.749000
105,1049944,10.137000
106,1060025,10.081000
107,1070095,10.070000
108,1080169,10.074000
109,1089902,9.733000
110,1099999,10.097000
111,1110006,10.007000
112,1119980,9.974000
113,1129872,9.892000
114,1140101,10.229000
115,1149881,9.780000
116,1159958,10.077000
117,1170054,10.096000
118,1179755,9.701000
119,1190111,10.356000
120,1199900,9.789000
121,1210281,10.381000
122,1220067,9.786000
123,1229988,9.921000
124,1240100,10.112000
125,1250118,10.018000
126,1260210,10.092000
127,1269810,9.600000
128,1279889,10.079000
129,1289970,10.081000
130,1299883,9.913000
131,1309925,10.042000
132,1319764,9.839000
133,1330241,10.477000
134,1339892,9.651000
135,1350030,10.138000
136,1359875,9.845000
137,1369693,9.818000
138,1380219,10.526000
139,1389861,9.642000
140,1399913,10.052000
141,1410093,10.180000
142,1419857,9.764000
143,1429986,10.129000
144,1440254,10.268000
145,1450092,9.838000
146,1459965,9.873000
147,1470096,10.131000
148,1480153,10.057000
149,1489816,9.663000
150,1500227,10.411000
151,1510031,9.804000
152,1520095,10.064000
153,1530034,9.939000
154,1540142,10.108000
155,1549820,9.678000
156,1560212,10.392000
157,1569797,9.585000
158,1579760,9.963000
159,1590199,10.439000
160,1600093,9.894000
161,1609891,9.798000
162,1619987,10.096000
163,1630181,10.194000
164,1639890,9.709000
165,1650163,10.273000
166,1659827,9.664000
167,1670000,10.173000
168,1679907,9.907000
169,1689913,10.006000
170,1700149,10.236000
171,1709911,9.762000
172,1720065,10.154000
173,1730108,10.043000
174,1739890,9.782000
175,1750223,10.333000
176,1760002,9.779000
177,1770000,9.998000
178,1779966,9.966000
179,1789869,9.903000
180,1799971,10.102000
181,1809796,9.825000
182,1820030,10.234000
183,1829616,9.586000
184,1839691,10.075000
185,1850090,10.399000
186,1859979,9.889000
187,1869963,9.984000
188,1879958,9.995000
189,1890002,10.044000
190,1899957,9.955000
191,1909711,9.754000
192,1920096,10.385000
193,1929799,9.703000
194,1939922,10.123000
195,1950273,10.351000
196,1960064,9.791000
197,1969984,9.920000
198,1979883,9.899000
199,1989915,10.032000
200,1999699,9.784000
201,2010018,10.319000
202,2020097,10.079000
203,2029711,9.614000
204,2039901,10.190000
205,2049770,9.869000
206,2059919,10.149000
207,2069840,9.921000
208,2079943,10.103000
209,2089782,9.839000
210,2100177,10.395000
211,2110220,10.043000
212,2119526,9.306000
213,2130068,10.542000
214,2140296,10.228000
215,2149809,9.513000
216,2160100,10.291000
217,2169835,9.735000
218,2180078,10.243000
219,2189913,9.835000
220,2200018,10.105000
221,2210238,10.220000
222,2219913,9.675000
223,2229734,9.821000
224,2239981,10.247000
225,2250394,10.413000
226,2260008,9.614000
227,2269740,9.732000
228,2280102,10.362000
229,2290148,10.046000
230,2300098,9.950000
231,2309864,9.766000
232,2319897,10.033000
233,2329808,9.911000
234,2339848,10.040000
235,2350147,10.299000
236,2360061,9.914000
237,2370241,10.180000
238,2380067,9.826000
239,2390098,10.031000
240,2400139,10.041000
241,2410039,9.900000
242,2419854,9.815000
243,2429919,10.065000
244,2440013,10.094000
245,2449937,9.924000
246,2459642,9.705000
247,2470043,10.401000
248,2480270,10.227000
249,2490390,10.120000
250,2499943,9.553000
251,2510153,10.210000
252,2519731,9.578000
253,2529900,10.169000
254,2540046,10.146000
255,2550017,9.971000
256,2559837,9.820000
257,2570017,10.180000
258,2580050,10.033000
259,2589951,9.901000
260,2599914,9.963000
261,2610003,10.089000
262,2619954,9.951000
263,2629927,9.973000
264,2639967,10.040000
265,2650114,10.147000
266,2660111,9.997000
267,2670049,9.938000
268,2679970,9.921000
269,2690219,10.249000
270,2699942,9.723000
271,2710196,10.254000
272,2719890,9.694000
273,2729878,9.988000
274,2740023,10.145000
275,2749802,9.779000
276,2759881,10.079000
277,2770072,10.191000
278,2779902,9.830000
279,2790025,10.123000
280,2800177,10.152000
281,2809994,9.817000
282,2820093,10.099000
283,2830144,10.051000
284,2840155,10.011000
285,2850018,9.863000
286,2859886,9.868000
287,2869833,9.947000
288,2880174,10.341000
289,2889951,9.777000
290,2900170,10.219000
291,2910073,9.903000
292,2920027,9.954000
293,2929998,9.971000
294,2940062,10.064000
295,2949879,9.817000
