sample_idx,time_us,interval_ms
1,10038,10.038000
2,19907,9.869000
3,30102,10.195000
4,39766,9.664000
5,50195,10.429000
6,60021,9.826000
7,69886,9.865000
8,80107,10.221000
9,90181,10.074000
10,99975,9.794000
11,109992,10.017000
12,120026,10.034000
13,129838,9.812000
14,140044,10.206000
15,149752,9.708000
16,159898,10.146000
17,170038,10.140000
18,179919,9.881000
19,190217,10.298000
20,200205,9.988000
21,209702,9.497000
22,220132,10.430000
23,229732,9.600000
24,240161,10.429000
25,249814,9.653000
26,259659,9.845000
27,269935,10.276000
28,280352,10.417000
29,289854,9.502000
30,300038,10.184000
31,310134,10.096000
32,319944,9.810000
33,329957,10.013000
34,339915,9.958000
35,349990,10.075000
36,360199,10.209000
37,369958,9.759000
38,379843,9.885000
39,390235,10.392000
40,399914,9.679000
41,409814,9.900000
42,419859,10.045000
43,429885,10.026000
44,440166,10.281000
45,449945,9.779000
46,459998,10.053000
47,470083,10.085000
48,480063,9.980000
49,489973,9.910000
50,499948,9.975000
51,509695,9.747000
52,519880,10.185000
53,529902,10.022000
54,539972,10.070000
55,550046,10.074000
56,560001,9.955000
57,569877,9.876000
58,580138,10.261000
59,589986,9.848000
60,599929,9.943000
61,610306,10.377000
62,619621,9.315000
63,629952,10.331000
64,640126,10.174000
65,649868,9.742000
66,660000,10.132000
67,669918,9.918000
68,679977,10.059000
69,690047,10.070000
70,700219,10.172000
71,710080,9.861000
72,720006,9.926000
73,729754,9.748000
74,740083,10.329000
75,750206,10.123000
76,760085,9.879000
77,769797,9.712000
78,779822,10.025000
79,789667,9.845000
80,800058,10.391000
81,810162,10.104000
82,819620,9.458000
83,829952,10.332000
84,840013,10.061000
85,850164,10.151000
86,860192,10.028000
87,869890,9.698000
88,879956,10.066000
89,890172,10.216000
90,900126,9.954000
91,910118,9.992000
92,920013,9.895000
93,929831,9.818000
94,940011,10.180000
95,949960,9.949000
96,960105,10.145000
97,970187,10.082000
98,980012,9.825000
99,990062,10.050000
100,1000118,10.056000
101,1009864,9.746000
102,1020084,10.220000
103,1030088,10.004000
104,1039941,9.853000
105,1049841,9.900000
106,1059830,9.989000
107,1069850,10.020000
108,1079993,10.143000
109,1090067,10.074000
110,1099894,9.827000
111,1110232,10.338000
112,1120004,9.772000
113,1129878,9.874000
114,1139991,10.113000
115,1150037,10.046000
116,1159728,9.691000
117,1170017,10.289000
118,1180140,10.123000
119,1189756,9.616000
120,1200119,10.363000
121,1210077,9.958000
122,1219770,9.693000
123,1230254,10.484000
124,1240179,9.925000
