sample_idx,time_us,interval_ms
1,9947,9.834000
2,19975,10.028000
3,29870,9.895000
4,40011,10.141000
5,49874,9.863000
6,59903,10.029000
7,69846,9.943000
8,80016,10.170000
9,90129,10.113000
10,99680,9.551000
11,110053,10.373000
12,120035,9.982000
13,129929,9.894000
14,139678,9.749000
15,149927,10.249000
16,160180,10.253000
17,170140,9.960000
18,180151,10.011000
19,189915,9.764000
20,199825,9.910000
21,209761,9.936000
22,220006,10.245000
23,230143,10.137000
24,240046,9.903000
25,250064,10.018000
26,259755,9.691000
27,270092,10.337000
28,279843,9.751000
29,289971,10.128000
30,300053,10.082000
31,309978,9.925000
32,320057,10.079000
33,330054,9.997000
34,339955,9.901000
35,349708,9.753000
36,360144,10.436000
37,369925,9.781000
38,379809,9.884000
39,390201,10.392000
40,399832,9.631000
41,409796,9.964000
42,419842,10.046000
43,430032,10.190000
44,439751,9.719000
45,450063,10.312000
46,460110,10.047000
47,470002,9.892000
48,480192,10.190000
49,489804,9.612000
50,499892,10.088000
51,510136,10.244000
52,520223,10.087000
53,529935,9.712000
54,540103,10.168000
55,549937,9.834000
56,559801,9.864000
57,570076,10.275000
58,579835,9.759000
59,590111,10.276000
60,600021,9.910000
61,609943,9.922000
62,619590,9.647000
63,629966,10.376000
64,639819,9.853000
65,649863,10.044000
66,660231,10.368000
67,669968,9.737000
68,680098,10.130000
69,690150,10.052000
70,699981,9.831000
71,710040,10.059000
72,719663,9.623000
73,730081,10.418000
74,740042,9.961000
75,750082,10.040000
76,759802,9.720000
77,769840,10.038000
78,779858,10.018000
79,790046,10.188000
80,799885,9.839000
81,810059,10.174000
82,820187,10.128000
83,829784,9.597000
84,840184,10.400000
85,849835,9.651000
86,860040,10.205000
87,870037,9.997000
88,880274,10.237000
89,889852,9.578000
90,900107,10.255000
91,909912,9.805000
92,919807,9.895000
93,929848,10.041000
94,939841,9.993000
95,949990,10.149000
96,959903,9.913000
97,970077,10.174000
98,979956,9.879000
99,989873,9.917000
100,999919,10.046000
101,1009983,10.064000
102,1019988,10.005000
103,1030077,10.089000
104,1039977,9.900000
105,1050087,10.110000
106,1059879,9.792000
107,1069862,9.983000
108,1080020,10.158000
109,1089988,9.968000
110,1099940,9.952000
111,1110306,10.366000
112,1119879,9.573000
113,1130102,10.223000
114,1139939,9.837000
115,1149840,9.901000
116,1160125,10.285000
117,1169865,9.740000
118,1179963,10.098000
119,1189987,10.024000
120,1199844,9.857000
121,1209929,10.085000
122,1219992,10.063000
123,1230027,10.035000
124,1239872,9.845000
125,1250252,10.380000
126,1259825,9.573000
127,1270028,10.203000
128,1279879,9.851000
129,1289927,10.048000
130,1300141,10.214000
131,1309939,9.798000
132,1319824,9.885000
133,1329785,9.961000
134,1340196,10.411000
135,1350379,10.183000
136,1360020,9.641000
137,1369996,9.976000
138,1380106,10.110000
139,1389777,9.671000
140,1399928,10.151000
141,1410166,10.238000
142,1419949,9.783000
143,1429967,10.018000
144,1440101,10.134000
145,1450242,10.141000
146,1460070,9.828000
147,1469995,9.925000
148,1480105,10.110000
149,1489839,9.734000
150,1500031,10.192000
151,1509938,9.907000
152,1519912,9.974000
153,1529937,10.025000
154,1540025,10.088000
155,1550058,10.033000
156,1559822,9.764000
157,1570008,10.186000
158,1580034,10.026000
159,1590157,10.123000
160,1599908,9.751000
161,1609770,9.862000
162,1619773,10.003000
163,1629906,10.133000
164,1640140,10.234000
165,1649778,9.638000
166,1659789,10.011000
167,1669993,10.204000
168,1680028,10.035000
169,1690000,9.972000
170,1700005,10.005000
171,1710299,10.294000
172,1720034,9.735000
173,1729991,9.957000
174,1739930,9.939000
175,1749973,10.043000
176,1759849,9.876000
177,1769996,10.147000
178,1780125,10.129000
179,1789859,9.734000
180,1800033,10.174000
181,1810087,10.054000
182,1819907,9.820000
183,1830085,10.178000
184,1839883,9.798000
185,1849977,10.094000
186,1860096,10.119000
187,1869627,9.531000
188,1880250,10.623000
189,1890063,9.813000
190,1899981,9.918000
191,1909989,10.008000
192,1919897,9.908000
193,1930011,10.114000
194,1939870,9.859000
195,1949844,9.974000
196,1959932,10.088000
197,1970232,10.300000
198,1980201,9.969000
199,1989788,9.587000
200,2000230,10.442000
201,2009778,9.548000
202,2020113,10.335000
203,2030013,9.900000
204,2039814,9.801000
205,2049950,10.136000
206,2060188,10.238000
207,2069855,9.667000
208,2080162,10.307000
209,2090044,9.882000
