sample_idx,time_us,interval_ms
1,9780,9.710000
2,19969,10.189000
3,29968,9.999000
4,39937,9.969000
5,50146,10.209000
6,60021,9.875000
7,70228,10.207000
8,80148,9.920000
9,89701,9.553000
10,100007,10.306000
11,109885,9.878000
12,119632,9.747000
13,130043,10.411000
14,139969,9.926000
15,149917,9.948000
16,159883,9.966000
17,169860,9.977000
18,180023,10.163000
19,190166,10.143000
20,199922,9.756000
21,209932,10.010000
22,220155,10.223000
23,230206,10.051000
24,239857,9.651000
25,250054,10.197000
26,259886,9.832000
27,269988,10.102000
28,280099,10.111000
29,290306,10.207000
30,299992,9.686000
31,310378,10.386000
32,319663,9.285000
33,329999,10.336000
34,340059,10.060000
35,350124,10.065000
36,359982,9.858000
37,369900,9.918000
38,379905,10.005000
39,389945,10.040000
40,399937,9.992000
41,410056,10.119000
42,419948,9.892000
43,429840,9.892000
44,440100,10.260000
45,450144,10.044000
46,459985,9.841000
47,469736,9.751000
48,480240,10.504000
49,489790,9.550000
50,499975,10.185000
51,509871,9.896000
52,520175,10.304000
53,530314,10.139000
54,539772,9.458000
55,549819,10.047000
56,559998,10.179000
57,569855,9.857000
58,579965,10.110000
59,589795,9.830000
60,600013,10.218000
61,610329,10.316000
62,619832,9.503000
63,629949,10.117000
64,639898,9.949000
65,650088,10.190000
66,659942,9.854000
67,670136,10.194000
68,679913,9.777000
69,690071,10.158000
70,700157,10.086000
71,710132,9.975000
72,720026,9.894000
73,729976,9.950000
74,740008,10.032000
75,750048,10.040000
76,759827,9.779000
77,770070,10.243000
78,780064,9.994000
79,790047,9.983000
80,799531,9.484000
81,810054,10.523000
82,820078,10.024000
83,829979,9.901000
84,839729,9.750000
85,850068,10.339000
86,859944,9.876000
87,869944,10.000000
88,880150,10.206000
89,890009,9.859000
90,900063,10.054000
91,909926,9.863000
92,919916,9.990000
93,930289,10.373000
94,940044,9.755000
95,950088,10.044000
96,959957,9.869000
97,970069,10.112000
98,979986,9.917000
99,989788,9.802000
100,1000380,10.592000
101,1010271,9.891000
102,1019990,9.719000
103,1029922,9.932000
104,1040135,10.213000
105,1050132,9.997000
106,1059865,9.733000
107,1069845,9.980000
108,1080210,10.365000
109,1090000,9.790000
110,1099914,9.914000
111,1110224,10.310000
112,1119888,9.664000
113,1129984,10.096000
114,1140051,10.067000
115,1150099,10.048000
116,1160145,10.046000
117,1169900,9.755000
118,1179953,10.053000
119,1190063,10.110000
120,1199976,9.913000
121,1209955,9.979000
122,1219919,9.964000
123,1229827,9.908000
124,1239906,10.079000
125,1250145,10.239000
126,1260063,9.918000
127,1270015,9.952000
128,1280069,10.054000
129,1289840,9.771000
130,1299980,10.140000
131,1310047,10.067000
132,1320031,9.984000
133,1329930,9.899000
134,1339927,9.997000
135,1350230,10.303000
136,1359949,9.719000
137,1369951,10.002000
138,1379836,9.885000
