seq,time_us,ax,ay,az,gx,gy,gz,mx,my,mz,drop_flag
0,70,0.041444290429353714,-0.007398928049951792,-0.9901163578033447,0.42520126700401306,-0.33003970980644226,-0.3489348590373993,30.782419204711914,-10.576221466064453,42.2806510925293,0
1,9780,-0.03622054681181908,-0.031499866396188736,-0.9826346635818481,0.470482736825943,0.5685814023017883,0.5800552368164062,32.39411544799805,-10.612724304199219,39.75912857055664,0
2,19969,-0.004866998177021742,0.0309147872030735,-0.9979888796806335,-0.6422260403633118,-0.16485486924648285,-0.03264841064810753,29.14957618713379,-9.40368366241455,39.64436340332031,0
3,29968,-0.005369184073060751,0.03342452272772789,-0.9867814779281616,0.19711270928382874,-0.8193767666816711,-0.9225717186927795,29.754173278808594,-13.594552040100098,40.17459487915039,0
4,39937,-0.0652085691690445,-0.0821571946144104,-1.0087658166885376,-0.1142088919878006,-0.008979425765573978,0.1925046592950821,31.230998992919922,-7.682473659515381,40.58196258544922,0
5,50146,-0.01634303666651249,-0.04231509938836098,-1.0095279216766357,0.23006580770015717,0.13558651506900787,-0.8440884351730347,28.67753791809082,-10.787736892700195,41.06747817993164,0
6,60021,0.023355785757303238,0.04428248107433319,-1.022178053855896,-0.3529532253742218,0.23772837221622467,1.0121850967407227,30.153833389282227,-9.839598655700684,40.30929183959961,0
7,70228,0.05217047780752182,-0.051814351230859756,-1.0314722061157227,-1.0611824989318848,0.4467702805995941,0.34821009635925293,29.10666275024414,-10.431407928466797,40.72068405151367,0
8,80148,0.08151843398809433,0.04993145167827606,-0.9753495454788208,-0.5551607012748718,-0.16550961136817932,0.47476524114608765,29.563434600830078,-9.464812278747559,38.77766418457031,0
9,89701,0.026555471122264862,0.06757806986570358,-0.9843572974205017,-0.15030460059642792,0.12031368911266327,-0.4592900574207306,29.225542068481445,-11.586196899414062,40.61090087890625,0
