sample_idx,time_us,interval_ms
1,10188,10.188000
2,20083,9.895000
3,30372,10.289000
4,39868,9.496000
5,49691,9.823000
6,59983,10.292000
7,69970,9.987000
8,80186,10.216000
9,89940,9.754000
10,99901,9.961000
11,109790,9.889000
12,119750,9.960000
13,129956,10.206000
14,139956,10.000000
15,150184,10.228000
16,160065,9.881000
17,169828,9.763000
18,179901,10.073000
19,190112,10.211000
20,199839,9.727000
21,210164,10.325000
22,219931,9.767000
23,230177,10.246000
24,240005,9.828000
25,250061,10.056000
26,260003,9.942000
27,269722,9.719000
28,280108,10.386000
29,289664,9.556000
30,299713,10.049000
31,309632,9.919000
32,319830,10.198000
33,330155,10.325000
34,339789,9.634000
35,349895,10.106000
36,360124,10.229000
37,369991,9.867000
38,380056,10.065000
39,389979,9.923000
40,399867,9.888000
41,410098,10.231000
42,420044,9.946000
43,430234,10.190000
44,440281,10.047000
45,449952,9.671000
46,459620,9.668000
47,470004,10.384000
48,480399,10.395000
49,489818,9.419000
50,500078,10.260000
51,510021,9.943000
52,520193,10.172000
53,529796,9.603000
54,540061,10.265000
55,550059,9.998000
56,560024,9.965000
57,569956,9.932000
58,580130,10.174000
59,589958,9.828000
60,599995,10.037000
61,609845,9.850000
62,620123,10.278000
63,630085,9.962000
64,639990,9.905000
65,650011,10.021000
66,660102,10.091000
67,669904,9.802000
68,680054,10.150000
69,689898,9.844000
70,700130,10.232000
71,709845,9.715000
72,719982,10.137000
73,730123,10.141000
74,740180,10.057000
75,749970,9.790000
76,759843,9.873000
77,770091,10.248000
78,779993,9.902000
79,790224,10.231000
80,799908,9.684000
81,809974,10.066000
82,819868,9.894000
83,829982,10.114000
84,840132,10.150000
85,849874,9.742000
86,860300,10.426000
87,869978,9.678000
88,880072,10.094000
89,889928,9.856000
90,900144,10.216000
91,909896,9.752000
92,920211,10.315000
93,930101,9.890000
94,940068,9.967000
95,950029,9.961000
96,960006,9.977000
97,969967,9.961000
98,980002,10.035000
99,990003,10.001000
100,1000163,10.160000
101,1010279,10.116000
102,1019990,9.711000
103,1030186,10.196000
104,1039955,9.769000
105,1049841,9.886000
106,1059871,10.030000
107,1070041,10.170000
108,1080195,10.154000
109,1090186,9.991000
110,1099899,9.713000
111,1109744,9.845000
112,1119883,10.139000
113,1129846,9.963000
114,1139889,10.043000
115,1149761,9.872000
116,1159989,10.228000
117,1169909,9.920000
118,1179898,9.989000
119,1189924,10.026000
120,1199881,9.957000
121,1209951,10.070000
122,1219985,10.034000
123,1229869,9.884000
124,1240065,10.196000
125,1250525,10.460000
126,1259650,9.125000
127,1270245,10.595000
128,1279871,9.626000
129,1290145,10.274000
130,1300030,9.885000
131,1310101,10.071000
132,1320211,10.110000
133,1330169,9.958000
134,1339676,9.507000
135,1350256,10.580000
136,1360015,9.759000
137,1370116,10.101000
138,1380067,9.951000
139,1389938,9.871000
140,1399868,9.930000
141,1410008,10.140000
142,1419983,9.975000
143,1430007,10.024000
144,1440363,10.356000
145,1450319,9.956000
146,1459820,9.501000
147,1469872,10.052000
148,1479929,10.057000
149,1489983,10.054000
150,1499738,9.755000
151,1509840,10.102000
152,1520160,10.320000
153,1530100,9.940000
154,1539501,9.401000
155,1550092,10.591000
156,1559962,9.870000
157,1569942,9.980000
158,1580022,10.080000
159,1589893,9.871000
160,1599684,9.791000
161,1610023,10.339000
162,1620138,10.115000
163,1629809,9.671000
164,1639939,10.130000
165,1650102,10.163000
166,1660037,9.935000
167,1669943,9.906000
168,1680031,10.088000
169,1689915,9.884000
170,1699862,9.947000
171,1710093,10.231000
172,1720256,10.163000
173,1729751,9.495000
174,1739806,10.055000
175,1749946,10.140000
176,1760075,10.129000
177,1770141,10.066000
178,1780234,10.093000
179,1789876,9.642000
180,1799913,10.037000
181,1809833,9.920000
182,1819681,9.848000
183,1830006,10.325000
184,1840025,10.019000
185,1849754,9.729000
186,1859981,10.227000
187,1870152,10.171000
188,1879857,9.705000
189,1890135,10.278000
190,1900223,10.088000
191,1909934,9.711000
192,1920233,10.299000
193,1929915,9.682000
194,1940112,10.197000
195,1949995,9.883000
196,1960140,10.145000
197,1970127,9.987000
198,1979947,9.820000
199,1990096,10.149000
200,1999929,9.833000
201,2009951,10.022000
202,2020041,10.090000
203,2030001,9.960000
204,2039958,9.957000
205,2050049,10.091000
206,2059946,9.897000
207,2070195,10.249000
208,2080069,9.874000
209,2090065,9.996000
210,2099922,9.857000
211,2109644,9.722000
212,2120090,10.446000
213,2129916,9.826000
214,2140044,10.128000
215,2150004,9.960000
216,2160179,10.175000
217,2169883,9.704000
218,2180091,10.208000
219,2190164,10.073000
220,2200071,9.907000
221,2210123,10.052000
222,2219986,9.863000
223,2229941,9.955000
224,2239723,9.782000
225,2250117,10.394000
226,2259944,9.827000
227,2270055,10.111000
228,2279969,9.914000
229,2290343,10.374000
230,2299809,9.466000
231,2310062,10.253000
