sample_idx,time_us,interval_ms
1,10298,10.298000
2,20142,9.844000
3,29910,9.768000
4,39944,10.034000
5,50076,10.132000
6,60121,10.045000
7,69895,9.774000
8,80034,10.139000
9,89943,9.909000
10,99868,9.925000
11,110271,10.403000
12,119920,9.649000
13,130030,10.110000
14,140180,10.150000
15,149934,9.754000
16,160170,10.236000
17,170117,9.947000
18,180054,9.937000
19,190179,10.125000
20,199672,9.493000
21,209939,10.267000
22,220349,10.410000
23,230254,9.905000
24,239802,9.548000
25,250182,10.380000
26,259989,9.807000
27,269909,9.920000
28,280094,10.185000
29,289903,9.809000
30,300252,10.349000
31,309877,9.625000
32,320053,10.176000
33,329828,9.775000
34,340046,10.218000
35,349771,9.725000
36,360050,10.279000
37,369796,9.746000
38,379842,10.046000
39,389782,9.940000
40,400298,10.516000
41,410130,9.832000
42,419973,9.843000
43,429963,9.990000
44,439973,10.010000
45,449920,9.947000
46,460048,10.128000
47,469784,9.736000
48,480084,10.300000
49,489911,9.827000
50,499817,9.906000
51,510105,10.288000
52,519912,9.807000
53,530074,10.162000
54,540080,10.006000
55,549831,9.751000
56,559965,10.134000
57,570075,10.110000
58,579876,9.801000
59,590056,10.180000
60,599968,9.912000
61,610059,10.091000
62,619835,9.776000
63,630116,10.281000
64,640179,10.063000
65,650008,9.829000
66,660118,10.110000
67,670083,9.965000
68,680080,9.997000
69,690085,10.005000
70,699999,9.914000
71,709906,9.907000
72,719933,10.027000
73,730085,10.152000
74,739893,9.808000
75,750281,10.388000
76,759977,9.696000
77,769865,9.888000
78,779982,10.117000
79,790021,10.039000
80,799796,9.775000
81,809737,9.941000
82,819945,10.208000
83,830290,10.345000
84,840031,9.741000
85,849840,9.809000
86,860014,10.174000
87,869819,9.805000
88,879858,10.039000
89,890018,10.160000
90,899950,9.932000
91,909913,9.963000
92,919943,10.030000
93,930084,10.141000
94,940091,10.007000
95,950082,9.991000
96,960158,10.076000
97,969951,9.793000
98,980205,10.254000
99,989878,9.673000
100,999915,10.037000
101,1010362,10.447000
102,1019902,9.540000
103,1029849,9.947000
104,1039966,10.117000
105,1049689,9.723000
106,1060012,10.323000
107,1070194,10.182000
108,1080134,9.940000
109,1090014,9.880000
110,1100296,10.282000
111,1110156,9.860000
112,1120234,10.078000
113,1130124,9.890000
114,1140103,9.979000
115,1149809,9.706000
116,1160174,10.365000
117,1169875,9.701000
118,1180007,10.132000
119,1189973,9.966000
120,1199896,9.923000
121,1209863,9.967000
122,1220160,10.297000
123,1229986,9.826000
124,1239943,9.957000
125,1249895,9.952000
126,1260145,10.250000
127,1269797,9.652000
128,1280311,10.514000
129,1289789,9.478000
130,1299960,10.171000
131,1309997,10.037000
132,1320102,10.105000
133,1330053,9.951000
134,1340024,9.971000
135,1349912,9.888000
136,1359991,10.079000
137,1370015,10.024000
138,1379948,9.933000
139,1389937,9.989000
140,1400107,10.170000
141,1409957,9.850000
142,1419834,9.877000
143,1429918,10.084000
144,1439797,9.879000
145,1449750,9.953000
146,1459977,10.227000
147,1469857,9.880000
148,1479978,10.121000
149,1489965,9.987000
150,1499925,9.960000
151,1510055,10.130000
152,1520019,9.964000
153,1529931,9.912000
154,1539950,10.019000
155,1550128,10.178000
156,1560001,9.873000
157,1569976,9.975000
158,1580223,10.247000
159,1590248,10.025000
160,1599948,9.700000
161,1609898,9.950000
162,1620133,10.235000
163,1630231,10.098000
164,1640024,9.793000
165,1650054,10.030000
166,1659891,9.837000
167,1670300,10.409000
168,1679854,9.554000
169,1690177,10.323000
170,1700014,9.837000
171,1710000,9.986000
172,1719891,9.891000
173,1729938,10.047000
174,1740031,10.093000
175,1749852,9.821000
176,1760456,10.604000
177,1769569,9.113000
178,1779991,10.422000
179,1789942,9.951000
180,1799943,10.001000
181,1809788,9.845000
182,1820005,10.217000
183,1830041,10.036000
184,1839831,9.790000
185,1850138,10.307000
186,1860009,9.871000
187,1869823,9.814000
188,1879742,9.919000
189,1890135,10.393000
190,1899977,9.842000
191,1909968,9.991000
192,1920222,10.254000
193,1929799,9.577000
194,1940138,10.339000
195,1950057,9.919000
196,1960000,9.943000
197,1970010,10.010000
198,1979870,9.860000
199,1990119,10.249000
200,1999855,9.736000
201,2009854,9.999000
202,2020162,10.308000
203,2029957,9.795000
204,2039981,10.024000
205,2050073,10.092000
206,2059785,9.712000
207,2070007,10.222000
208,2079757,9.750000
209,2089934,10.177000
210,2100047,10.113000
211,2110064,10.017000
212,2119839,9.775000
213,2129902,10.063000
214,2139992,10.090000
215,2150074,10.082000
216,2160093,10.019000
217,2169792,9.699000
218,2179935,10.143000
219,2189938,10.003000
220,2199887,9.949000
221,2209869,9.982000
222,2220033,10.164000
223,2229958,9.925000
224,2239917,9.959000
225,2249808,9.891000
226,2259842,10.034000
227,2270000,10.158000
228,2279811,9.811000
229,2289855,10.044000
230,2299974,10.119000
231,2310085,10.111000
232,2319935,9.850000
233,2330209,10.274000
234,2339822,9.613000
235,2349965,10.143000
236,2359996,10.031000
237,2370077,10.081000
238,2380013,9.936000
239,2390073,10.060000
240,2400109,10.036000
241,2410197,10.088000
242,2419908,9.711000
243,2430251,10.343000
244,2439988,9.737000
245,2450102,10.114000
246,2459924,9.822000
247,2470019,10.095000
248,2480174,10.155000
249,2490039,9.865000
250,2500037,9.998000
251,2510232,10.195000
252,2519971,9.739000
253,2529973,10.002000
254,2540059,10.086000
255,2549993,9.934000
256,2560144,10.151000
257,2570109,9.965000
258,2579683,9.574000
259,2589832,10.149000
260,2600072,10.240000
261,2610099,10.027000
262,2620494,10.395000
263,2630090,9.596000
264,2639796,9.706000
265,2649842,10.046000
266,2659893,10.051000
267,2669869,9.976000
268,2680056,10.187000
269,2690082,10.026000
270,2699797,9.715000
271,2709772,9.975000
272,2720169,10.397000
273,2730039,9.870000
274,2739879,9.840000
275,2750080,10.201000
276,2760091,10.011000
277,2769872,9.781000
278,2779961,10.089000
279,2790153,10.192000
280,2799900,9.747000
281,2809995,10.095000
282,2819899,9.904000
283,2830053,10.154000
284,2839974,9.921000
285,2850134,10.160000
286,2859978,9.844000
287,2869928,9.950000
288,2879893,9.965000
289,2889913,10.020000
290,2900038,10.125000
291,2910029,9.991000
292,2920048,10.019000
293,2929953,9.905000
294,2939963,10.010000
295,2950248,10.285000
296,2959996,9.748000
297,2970023,10.027000
298,2979990,9.967000
299,2990015,10.025000
300,2999867,9.852000
301,3009994,10.127000
302,3019611,9.617000
303,3029898,10.287000
304,3039905,10.007000
305,3050013,10.108000
306,3060001,9.988000
307,3070033,10.032000
308,3080026,9.993000
309,3090035,10.009000
310,3100189,10.154000
311,3110050,9.861000
312,3120093,10.043000
313,3129936,9.843000
314,3140015,10.079000
315,3150097,10.082000
316,3159853,9.756000
317,3170000,10.147000
318,3179913,9.913000
319,3190052,10.139000
320,3199695,9.643000
321,3209964,10.269000
322,3220052,10.088000
323,3230192,10.140000
324,3240030,9.838000
325,3249854,9.824000
326,3259941,10.087000
327,3269997,10.056000
328,3280116,10.119000
329,3290092,9.976000
