seq,time_us,ax,ay,az,gx,gy,gz,mx,my,mz,roll_gyro,pitch_gyro,yaw_gyro,roll_cf,pitch_cf,yaw_cf,roll_ekf,pitch_ekf,yaw_ekf,roll_madgwick,pitch_madgwick,yaw_madgwick,roll_mahony,pitch_mahony,yaw_mahony,drop_flag
0,0,0.06801974773406982,0.042852167040109634,-1.0099635124206543,-0.6387242078781128,0.8965638875961304,0.065048448741436,30.692916870117188,-9.104472160339355,40.268856048583984,1.2845757007598877,0.2989253103733063,-0.7351588606834412,0.7845386862754822,0.39496520161628723,0.18393614888191223,-0.4189010560512543,0.7011814117431641,-0.598197877407074,0.26158085465431213,-1.1323028802871704,-1.1653873920440674,-0.28655368089675903,0.028701744973659515,0.8046504259109497,0
1,9731,-0.04006894677877426,-0.017439866438508034,-1.0126980543136597,0.38208550214767456,0.7574479579925537,-0.18788841366767883,30.04110336303711,-10.673327445983887,41.05320739746094,-0.6252145767211914,1.0168473720550537,0.5264809131622314,-1.111156702041626,2.3054540157318115,-1.041877269744873,-1.1609728336334229,0.17961236834526062,-2.3609862327575684,0.3918410539627075,0.2633133828639984,-0.6704406142234802,-0.8724820613861084,0.5493220686912537,-0.593212902545929,0
2,20107,-0.06738067418336868,0.06518116593360901,-1.009405255317688,-0.026958851143717766,0.6591890454292297,0.15444700419902802,30.08153533935547,-11.527844429016113,40.992164611816406,-2.061129093170166,0.3135366439819336,-0.8378158807754517,-1.4080826044082642,-0.5877982378005981,0.8752362728118896,-0.7689612507820129,-0.2512662708759308,0.05013160780072212,-0.5396395325660706,0.28413957357406616,1.0868666172027588,1.3272919654846191,-0.36955195665359497,-1.5972232818603516,0
3,29906,0.056415289640426636,-0.06960365176200867,-1.0014256238937378,-0.1395459771156311,-0.1473204791545868,0.8479953408241272,30.08307456970215,-10.94961929321289,39.110008239746094,-0.31270474195480347,-0.3459833860397339,-0.37509533762931824,-1.0074468851089478,1.6038403511047363,0.5231916308403015,0.6334317922592163,0.019174158573150635,-0.8480386734008789,0.5704773664474487,-0.255292147397995,-1.0352423191070557,-0.07397276163101196,-0.31157344579696655,-1.4003139734268188,0
4,40207,0.04640083760023117,-0.13836124539375305,-0.9881662726402283,-0.7072497010231018,0.054709821939468384,-0.3461214005947113,28.13301658630371,-9.80450439453125,41.131935119628906,-0.36098718643188477,0.27005210518836975,0.4550613760948181,-0.06269052624702454,0.6992877721786499,-0.861682116985321,0.0611700676381588,0.009085358120501041,0.5792706608772278,0.43628445267677307,0.5756451487541199,1.5878477096557617,-0.4482203423976898,0.33248257637023926,1.648376703262329,0
5,49868,-0.008592606522142887,0.028424005955457687,-0.9879246950149536,-0.3741912245750427,-0.20473089814186096,-0.8028618097305298,29.597301483154297,-10.619050979614258,41.079898834228516,-0.021044805645942688,-0.001549930195324123,-0.6287809014320374,-0.47569483518600464,0.752465546131134,-1.2241629362106323,-0.0017387339612469077,1.5169378519058228,0.05691481754183769,0.4809165894985199,-2.1769721508026123,0.47476857900619507,-1.8803423643112183,-1.3947019577026367,0.5387427806854248,0
6,60141,-0.010366047732532024,0.0032809360418468714,-0.9957836270332336,0.3329804837703705,-0.8566082119941711,-0.5792853832244873,29.557600021362305,-9.309735298156738,39.1337776184082,0.6839779019355774,1.9999686479568481,0.3050672113895416,-0.10334843397140503,-0.4462305009365082,-2.5293588638305664,1.7986996173858643,2.300710678100586,0.6157976388931274,0.563347578048706,0.5705689191818237,-0.35798680782318115,-0.5908438563346863,-0.2708818018436432,0.32095590233802795,0
7,70131,-0.0007708737393841147,0.015891078859567642,-0.9913119673728943,-0.25152063369750977,0.9100452661514282,-0.07894878834486008,29.848060607910156,-9.054906845092773,42.69038391113281,-0.7585985064506531,0.4296796917915344,1.185238242149353,0.607305645942688,-1.5058292150497437,-1.1662973165512085,0.03725413605570793,2.6566836833953857,1.6636079549789429,-1.7651495933532715,1.428454875946045,-0.36154869198799133,0.7236674427986145,2.7597248554229736,-1.4779375791549683,0
8,79796,-0.07914161682128906,-0.011318673379719257,-1.006062626838684,0.7199739813804626,-0.3950611650943756,0.47863492369651794,31.20632553100586,-8.713193893432617,41.05772018432617,-0.03966193273663521,1.5759623050689697,0.2035234123468399,-2.6180646419525146,-0.4784877598285675,-0.20253552496433258,1.8744313716888428,1.510430932044983,0.015180418267846107,0.8143087029457092,-0.6820720434188843,0.042399026453495026,-0.004412373062223196,0.021326467394828796,-0.30168816447257996,0
9,89767,-0.05754774063825607,0.012438922189176083,-0.9873529672622681,-0.2773136496543884,-0.1516951322555542,-0.1975504606962204,29.898963928222656,-10.143349647521973,39.0072135925293,-0.28738003969192505,0.9469895362854004,-1.6662193536758423,1.4738162755966187,-1.0127907991409302,-0.09135302156209946,0.476342111825943,1.0713443756103516,-0.4019385874271393,0.5180836915969849,-1.8038005828857422,-0.31519195437431335,-1.2000489234924316,0.33924639225006104,-1.336575984954834,0
