sample_idx,time_us,interval_ms
1,9731,9.731000
2,20107,10.376000
3,29906,9.799000
4,40207,10.301000
5,49868,9.661000
6,60141,10.273000
7,70131,9.990000
8,79796,9.665000
9,89767,9.971000
10,100014,10.247000
11,109852,9.838000
12,119991,10.139000
13,130051,10.060000
14,139962,9.911000
15,149831,9.869000
16,159804,9.973000
17,169872,10.068000
18,180111,10.239000
19,190128,10.017000
20,199854,9.726000
21,210018,10.164000
22,219809,9.791000
23,230317,10.508000
24,239869,9.552000
25,250389,10.520000
26,259774,9.385000
27,269859,10.085000
28,279895,10.036000
29,290033,10.138000
30,299927,9.894000
31,310163,10.236000
32,320116,9.953000
33,330156,10.040000
34,339921,9.765000
35,350084,10.163000
36,359951,9.867000
37,370106,10.155000
38,379967,9.861000
39,389931,9.964000
40,400009,10.078000
41,409902,9.893000
42,420023,10.121000
43,430075,10.052000
44,439687,9.612000
45,449911,10.224000
46,459948,10.037000
47,469875,9.927000
48,480248,10.373000
49,490029,9.781000
50,500071,10.042000
51,510065,9.994000
52,519991,9.926000
53,530069,10.078000
54,540030,9.961000
55,549971,9.941000
56,560031,10.060000
57,570129,10.098000
58,580072,9.943000
59,589938,9.866000
60,599941,10.003000
61,610036,10.095000
62,619954,9.918000
63,630102,10.148000
64,639855,9.753000
65,650269,10.414000
66,659968,9.699000
67,669934,9.966000
68,680094,10.160000
69,690115,10.021000
70,699777,9.662000
71,710185,10.408000
72,720116,9.931000
73,730123,10.007000
74,739717,9.594000
75,749992,10.275000
76,759711,9.719000
77,769717,10.006000
78,779798,10.081000
79,790076,10.278000
80,799873,9.797000
81,809713,9.840000
82,820045,10.332000
83,829972,9.927000
84,840166,10.194000
85,850228,10.062000
86,859900,9.672000
87,869953,10.053000
88,879878,9.925000
89,889581,9.703000
90,900034,10.453000
91,910049,10.015000
92,920082,10.033000
93,930195,10.113000
94,940180,9.985000
95,949917,9.737000
96,960247,10.330000
97,970070,9.823000
98,979862,9.792000
99,989998,10.136000
100,999778,9.780000
101,1010075,10.297000
102,1019613,9.538000
103,1030165,10.552000
104,1040057,9.892000
105,1050057,10.000000
106,1060049,9.992000
107,1070073,10.024000
108,1080211,10.138000
109,1090040,9.829000
110,1099858,9.818000
111,1109893,10.035000
112,1120159,10.266000
113,1129905,9.746000
114,1140080,10.175000
115,1150089,10.009000
116,1160238,10.149000
117,1170186,9.948000
118,1180036,9.850000
119,1190192,10.156000
120,1200321,10.129000
121,1210084,9.763000
122,1219890,9.806000
123,1230188,10.298000
124,1240064,9.876000
125,1250027,9.963000
126,1259623,9.596000
127,1270015,10.392000
128,1280060,10.045000
129,1289875,9.815000
130,1299895,10.020000
131,1309891,9.996000
132,1320078,10.187000
133,1329957,9.879000
134,1340263,10.306000
135,1349916,9.653000
136,1360041,10.125000
137,1369854,9.813000
138,1379967,10.113000
139,1389945,9.978000
140,1399864,9.919000
141,1409959,10.095000
142,1419698,9.739000
143,1429973,10.275000
144,1440044,10.071000
145,1449993,9.949000
146,1460210,10.217000
147,1469884,9.674000
148,1479820,9.936000
149,1489891,10.071000
150,1500058,10.167000
151,1510290,10.232000
152,1519951,9.661000
153,1529830,9.879000
154,1539841,10.011000
155,1549780,9.939000
156,1560128,10.348000
157,1570193,10.065000
158,1580153,9.960000
159,1590137,9.984000
160,1599870,9.733000
161,1609984,10.114000
162,1619764,9.780000
163,1630202,10.438000
164,1639824,9.622000
165,1649885,10.061000
166,1660172,10.287000
167,1669969,9.797000
168,1680053,10.084000
169,1690026,9.973000
170,1699781,9.755000
171,1710253,10.472000
172,1719755,9.502000
173,1729921,10.166000
174,1739884,9.963000
175,1750003,10.119000
176,1759884,9.881000
177,1770036,10.152000
178,1780044,10.008000
179,1789975,9.931000
180,1800016,10.041000
181,1810124,10.108000
182,1820021,9.897000
183,1829937,9.916000
184,1839963,10.026000
185,1850267,10.304000
186,1859705,9.438000
187,1870240,10.535000
188,1880194,9.954000
189,1889829,9.635000
190,1899920,10.091000
191,1909861,9.941000
192,1920338,10.477000
193,1930334,9.996000
194,1940051,9.717000
195,1950035,9.984000
196,1960141,10.106000
197,1970147,10.006000
198,1980003,9.856000
199,1989986,9.983000
200,2000099,10.113000
201,2010129,10.030000
202,2020031,9.902000
203,2029924,9.893000
204,2039695,9.771000
205,2050195,10.500000
206,2059983,9.788000
207,2070181,10.198000
208,2080223,10.042000
209,2089899,9.676000
210,2099898,9.999000
211,2109979,10.081000
212,2119962,9.983000
213,2130111,10.149000
214,2140104,9.993000
215,2150207,10.103000
216,2160177,9.970000
217,2169976,9.799000
218,2179908,9.932000
219,2190113,10.205000
220,2200140,10.027000
221,2210042,9.902000
222,2220158,10.116000
223,2229632,9.474000
224,2240034,10.402000
225,2249860,9.826000
226,2260044,10.184000
227,2270110,10.066000
228,2280158,10.048000
229,2290331,10.173000
230,2300059,9.728000
231,2310044,9.985000
232,2320143,10.099000
233,2330155,10.012000
234,2339971,9.816000
235,2349934,9.963000
236,2360020,10.086000
237,2369936,9.916000
238,2380038,10.102000
239,2389966,9.928000
240,2400064,10.098000
241,2409937,9.873000
242,2420144,10.207000
243,2430027,9.883000
244,2440016,9.989000
245,2449952,9.936000
246,2459916,9.964000
247,2470017,10.101000
248,2480317,10.300000
249,2490167,9.850000
250,2499949,9.782000
251,2509824,9.875000
252,2519802,9.978000
253,2529860,10.058000
254,2539947,10.087000
255,2549916,9.969000
256,2560197,10.281000
257,2569824,9.627000
258,2580023,10.199000
259,2590063,10.040000
260,2600112,10.049000
261,2609815,9.703000
262,2619875,10.060000
263,2630573,10.698000
264,2639987,9.414000
265,2649739,9.752000
266,2659858,10.119000
267,2670020,10.162000
268,2679981,9.961000
269,2690208,10.227000
270,2699930,9.722000
271,2710242,10.312000
272,2719972,9.730000
273,2729939,9.967000
274,2739959,10.020000
275,2750175,10.216000
276,2760176,10.001000
277,2769933,9.757000
278,2779986,10.053000
279,2789995,10.009000
280,2800177,10.182000
281,2810124,9.947000
282,2819835,9.711000
283,2830186,10.351000
284,2840068,9.882000
285,2850167,10.099000
286,2860014,9.847000
287,2869953,9.939000
288,2880028,10.075000
289,2889809,9.781000
290,2900127,10.318000
291,2910239,10.112000
292,2920226,9.987000
293,2929870,9.644000
294,2940170,10.300000
295,2949963,9.793000
296,2959770,9.807000
297,2969972,10.202000
298,2980020,10.048000
299,2990065,10.045000
300,2999920,9.855000
301,3009826,9.906000
302,3019849,10.023000
303,3029932,10.083000
304,3040040,10.108000
305,3049832,9.792000
306,3059766,9.934000
307,3070234,10.468000
308,3080155,9.921000
309,3089833,9.678000
310,3099738,9.905000
311,3110107,10.369000
312,3119844,9.737000
313,3129991,10.147000
314,3140453,10.462000
315,3150124,9.671000
316,3159800,9.676000
317,3169910,10.110000
318,3179892,9.982000
319,3189815,9.923000
320,3199886,10.071000
321,3210128,10.242000
322,3219744,9.616000
323,3230039,10.295000
324,3240103,10.064000
325,3249920,9.817000
326,3259995,10.075000
327,3270117,10.122000
328,3280029,9.912000
329,3289839,9.810000
330,3300161,10.322000
331,3310113,9.952000
332,3320043,9.930000
333,3329999,9.956000
