sample_idx,time_us,interval_ms
1,9919,9.919000
2,19856,9.937000
3,30261,10.405000
4,39807,9.546000
5,49996,10.189000
6,59996,10.000000
7,69901,9.905000
8,79899,9.998000
9,90146,10.247000
10,100082,9.936000
11,110156,10.074000
12,119829,9.673000
13,130206,10.377000
14,140029,9.823000
15,150124,10.095000
16,159971,9.847000
17,170124,10.153000
18,180050,9.926000
19,190003,9.953000
20,199930,9.927000
21,210012,10.082000
22,219983,9.971000
23,229988,10.005000
24,240182,10.194000
25,250044,9.862000
26,259993,9.949000
27,270271,10.278000
28,280053,9.782000
29,290046,9.993000
30,299953,9.907000
31,310020,10.067000
32,319953,9.933000
33,329772,9.819000
34,340361,10.589000
35,349974,9.613000
36,359842,9.868000
37,370245,10.403000
38,380059,9.814000
39,389888,9.829000
40,399870,9.982000
41,409994,10.124000
42,419913,9.919000
43,429964,10.051000
44,439864,9.900000
45,449832,9.968000
46,459782,9.950000
47,470139,10.357000
48,479825,9.686000
49,489812,9.987000
50,500113,10.301000
51,509911,9.798000
52,520135,10.224000
53,530080,9.945000
54,539705,9.625000
55,549900,10.195000
56,560097,10.197000
57,569994,9.897000
58,579750,9.756000
59,590296,10.546000
60,600129,9.833000
61,609952,9.823000
62,620157,10.205000
63,629865,9.708000
64,640218,10.353000
65,650206,9.988000
66,659807,9.601000
67,669968,10.161000
68,680238,10.270000
69,690035,9.797000
70,699947,9.912000
71,710003,10.056000
72,720002,9.999000
73,730345,10.343000
74,739915,9.570000
75,749900,9.985000
76,760131,10.231000
77,770093,9.962000
78,779906,9.813000
79,789849,9.943000
80,800079,10.230000
81,809889,9.810000
82,820016,10.127000
83,829965,9.949000
84,840169,10.204000
85,849972,9.803000
86,859682,9.710000
87,869883,10.201000
88,880022,10.139000
89,889980,9.958000
90,900150,10.170000
91,909886,9.736000
92,920045,10.159000
93,930159,10.114000
94,940189,10.030000
95,950030,9.841000
96,959760,9.730000
97,969913,10.153000
98,979674,9.761000
99,989795,10.121000
100,999921,10.126000
101,1009895,9.974000
102,1020039,10.144000
103,1029893,9.854000
104,1039870,9.977000
105,1049938,10.068000
106,1059931,9.993000
107,1070147,10.216000
108,1079731,9.584000
109,1090060,10.329000
110,1100219,10.159000
111,1109882,9.663000
112,1119910,10.028000
113,1129848,9.938000
114,1140234,10.386000
115,1149875,9.641000
116,1159928,10.053000
117,1169780,9.852000
118,1179927,10.147000
119,1190024,10.097000
120,1200048,10.024000
121,1209990,9.942000
122,1219931,9.941000
123,1229986,10.055000
124,1239836,9.850000
125,1250075,10.239000
126,1260218,10.143000
127,1269724,9.506000
128,1279881,10.157000
129,1290098,10.217000
130,1300042,9.944000
131,1309891,9.849000
132,1320359,10.468000
133,1329714,9.355000
134,1340232,10.518000
135,1350179,9.947000
136,1360123,9.944000
137,1370009,9.886000
138,1379794,9.785000
139,1389717,9.923000
140,1399907,10.190000
141,1410073,10.166000
142,1419966,9.893000
143,1430075,10.109000
144,1440041,9.966000
145,1450034,9.993000
146,1459812,9.778000
147,1469896,10.084000
148,1480162,10.266000
149,1490061,9.899000
150,1499771,9.710000
151,1510048,10.277000
152,1520032,9.984000
153,1530022,9.990000
154,1540283,10.261000
155,1549950,9.667000
156,1560092,10.142000
157,1570163,10.071000
158,1579970,9.807000
159,1589755,9.785000
160,1599906,10.151000
161,1610231,10.325000
162,1620026,9.795000
163,1630078,10.052000
164,1640037,9.959000
165,1650003,9.966000
166,1660110,10.107000
167,1670037,9.927000
168,1679867,9.830000
