sample_idx,time_us,interval_ms
1,10365,10.309000
2,20134,9.769000
3,30121,9.987000
4,40066,9.945000
5,50280,10.214000
6,59897,9.617000
7,70084,10.187000
8,79979,9.895000
9,89937,9.958000
10,100211,10.274000
11,110020,9.809000
12,120152,10.132000
13,130178,10.026000
14,140081,9.903000
15,149927,9.846000
16,160184,10.257000
17,169815,9.631000
18,180054,10.239000
19,189879,9.825000
20,200156,10.277000
21,209932,9.776000
22,220315,10.383000
23,229640,9.325000
24,240054,10.414000
25,250121,10.067000
26,260180,10.059000
27,269877,9.697000
28,279931,10.054000
29,289996,10.065000
30,300129,10.133000
31,310201,10.072000
32,319991,9.790000
33,330013,10.022000
34,340034,10.021000
35,350083,10.049000
36,359933,9.850000
37,370073,10.140000
38,379904,9.831000
39,389891,9.987000
40,400088,10.197000
41,409921,9.833000
42,420033,10.112000
43,429963,9.930000
44,439823,9.860000
45,450210,10.387000
46,460167,9.957000
47,470005,9.838000
48,480202,10.197000
49,489734,9.532000
50,499903,10.169000
51,509911,10.008000
52,519921,10.010000
53,529739,9.818000
54,540005,10.266000
55,549748,9.743000
56,560085,10.337000
57,570118,10.033000
58,579809,9.691000
59,590041,10.232000
60,600163,10.122000
61,610145,9.982000
62,620205,10.060000
63,629911,9.706000
64,640143,10.232000
65,650091,9.948000
66,660118,10.027000
67,670221,10.103000
68,680081,9.860000
69,689848,9.767000
70,700133,10.285000
71,709992,9.859000
72,719694,9.702000
73,729930,10.236000
74,739871,9.941000
75,750053,10.182000
76,760175,10.122000
77,770194,10.019000
78,780210,10.016000
79,789889,9.679000
80,800029,10.140000
81,809704,9.675000
82,819906,10.202000
83,830288,10.382000
84,839994,9.706000
85,850042,10.048000
86,860012,9.970000
87,869881,9.869000
88,879975,10.094000
89,889987,10.012000
90,899921,9.934000
91,909973,10.052000
92,919898,9.925000
93,930181,10.283000
94,940158,9.977000
95,950150,9.992000
96,960188,10.038000
97,970354,10.166000
98,979877,9.523000
99,990017,10.140000
100,999932,9.915000
101,1010177,10.245000
102,1020111,9.934000
103,1030052,9.941000
104,1040233,10.181000
105,1050139,9.906000
106,1059804,9.665000
107,1070098,10.294000
108,1079931,9.833000
109,1090204,10.273000
110,1099825,9.621000
111,1110279,10.454000
112,1120067,9.788000
113,1129993,9.926000
114,1140147,10.154000
115,1150025,9.878000
116,1160101,10.076000
117,1169910,9.809000
118,1179998,10.088000
119,1190022,10.024000
120,1200066,10.044000
121,1210252,10.186000
122,1219915,9.663000
123,1230161,10.246000
124,1240140,9.979000
125,1250125,9.985000
126,1260140,10.015000
127,1269976,9.836000
128,1279925,9.949000
129,1289947,10.022000
130,1300173,10.226000
131,1309958,9.785000
132,1320116,10.158000
133,1330194,10.078000
134,1340129,9.935000
135,1350001,9.872000
136,1359794,9.793000
137,1369880,10.086000
138,1379971,10.091000
139,1389764,9.793000
140,1399925,10.161000
141,1410234,10.309000
142,1419978,9.744000
143,1430014,10.036000
144,1440053,10.039000
145,1450021,9.968000
146,1459934,9.913000
147,1470355,10.421000
148,1480099,9.744000
149,1489830,9.731000
150,1500009,10.179000
151,1509869,9.860000
152,1519876,10.007000
153,1530005,10.129000
154,1539994,9.989000
155,1549827,9.833000
156,1560111,10.284000
157,1570037,9.926000
158,1579820,9.783000
159,1590021,10.201000
160,1599621,9.600000
161,1609977,10.356000
162,1620017,10.040000
163,1629865,9.848000
164,1639777,9.912000
165,1650048,10.271000
166,1659904,9.856000
167,1669906,10.002000
168,1679828,9.922000
169,1689940,10.112000
170,1700093,10.153000
171,1709929,9.836000
172,1720169,10.240000
173,1729938,9.769000
174,1739999,10.061000
175,1750206,10.207000
176,1759678,9.472000
177,1770052,10.374000
178,1780046,9.994000
179,1790044,9.998000
180,1799859,9.815000
181,1809708,9.849000
182,1819933,10.225000
183,1829652,9.719000
184,1840049,10.397000
185,1849853,9.804000
186,1859977,10.124000
187,1869887,9.910000
188,1880090,10.203000
189,1889928,9.838000
190,1900008,10.080000
191,1910076,10.068000
192,1919996,9.920000
