seq,time_us,ax,ay,az,gx,gy,gz,mx,my,mz,roll_gyro,pitch_gyro,yaw_gyro,roll_cf,pitch_cf,yaw_cf,roll_ekf,pitch_ekf,yaw_ekf,roll_madgwick,pitch_madgwick,yaw_madgwick,roll_mahony,pitch_mahony,yaw_mahony,drop_flag
0,56,-0.05593575909733772,-0.034315768629312515,-0.9877956509590149,-0.016360202804207802,-1.1111130714416504,0.2502402365207672,28.694005966186523,-9.587125778198242,39.87934494018555,0
1,10365,0.008044588379561901,0.06447647511959076,-0.9982830286026001,0.6498916745185852,-0.22625945508480072,-0.2028602957725525,29.506799697875977,-9.555512428283691,41.71577072143555,0
2,20134,0.049838002771139145,-0.03196780011057854,-0.9944608211517334,-0.220799058675766,-0.9436470866203308,0.010388077236711979,29.454833984375,-9.060687065124512,39.796016693115234,0
3,30121,0.04557894542813301,0.0885065346956253,-1.0083197355270386,0.7350906133651733,-0.4402299225330353,0.6438454389572144,31.800561904907227,-8.78582763671875,40.008846282958984,0
4,40066,-0.04522395133972168,-0.07771683484315872,-1.0187058448791504,1.31508469581604,-0.04242939502000809,0.1363355666399002,30.38469886779785,-9.865199089050293,38.95412063598633,0
5,50280,-0.024102620780467987,-0.0004560593515634537,-1.040846824645996,0.24410609900951385,0.38871756196022034,0.662176251411438,29.689937591552734,-12.217717170715332,38.68974685668945,0
6,59897,0.01721980981528759,0.0808408334851265,-0.9887673854827881,0.09280232340097427,0.7428512573242188,-0.16099373996257782,30.052547454833984,-9.024638175964355,39.43305969238281,0
7,70084,-0.06865552812814713,0.014439565129578114,-0.9765222668647766,0.4413595497608185,0.9404183030128479,0.0075685810297727585,29.71974754333496,-9.448739051818848,39.659271240234375,0
8,79979,0.0021353319752961397,0.001552108908072114,-0.9875083565711975,-0.5984200835227966,0.04638171195983887,0.8623414635658264,32.14994812011719,-10.381681442260742,41.39812469482422,0
9,89937,-0.006169395986944437,0.043425220996141434,-0.9914613366127014,0.31036075949668884,0.1194753348827362,-0.20770324766635895,30.408466339111328,-10.506552696228027,40.155757904052734,0
10,100211,0.0038151461631059647,-0.0872170627117157,-0.9790312051773071,0.176027312874794,-0.18100719153881073,-0.3114134669303894,31.181194305419922,-9.616782188415527,41.79594039916992,0
11,110020,0.08664240688085556,0.0047994377091526985,-1.0185980796813965,-1.0063873529434204,-0.2891458570957184,0.06871479004621506,30.022253036499023,-9.809024810791016,39.83388137817383,0
12,120152,0.02706892415881157,-0.0407329760491848,-1.014269232749939,0.44182339310646057,-0.7742738723754883,0.22507421672344208,29.811962127685547,-8.246248245239258,40.20749282836914,0
13,130178,-0.00545769976451993,0.019267508760094643,-0.9677127003669739,0.6513441205024719,0.23399506509304047,-0.28204870223999023,27.85479736328125,-11.962862014770508,40.96318817138672,0
