sample_idx,time_us,interval_ms
1,9711,9.711000
2,19722,10.011000
3,29950,10.228000
4,39888,9.938000
5,49948,10.060000
6,60066,10.118000
7,70036,9.970000
8,79887,9.851000
9,90032,10.145000
10,100084,10.052000
11,109935,9.851000
12,120066,10.131000
13,130126,10.060000
14,139925,9.799000
15,149941,10.016000
16,160089,10.148000
17,170135,10.046000
18,180168,10.033000
19,190084,9.916000
20,199840,9.756000
21,209891,10.051000
22,220152,10.261000
23,229838,9.686000
24,240063,10.225000
25,249827,9.764000
26,259984,10.157000
27,269595,9.611000
28,280172,10.577000
29,289975,9.803000
30,300055,10.080000
31,309863,9.808000
32,320096,10.233000
33,329981,9.885000
34,339856,9.875000
35,350046,10.190000
36,359844,9.798000
37,370108,10.264000
38,380000,9.892000
39,389984,9.984000
40,399860,9.876000
41,410159,10.299000
42,420038,9.879000
43,429789,9.751000
44,440051,10.262000
45,449691,9.640000
46,459777,10.086000
47,470078,10.301000
48,480007,9.929000
49,489859,9.852000
50,500127,10.268000
51,510073,9.946000
52,519829,9.756000
53,530045,10.216000
54,540000,9.955000
55,550032,10.032000
56,560106,10.074000
57,570147,10.041000
58,579967,9.820000
59,589992,10.025000
60,600123,10.131000
61,609984,9.861000
62,620008,10.024000
63,629883,9.875000
64,639913,10.030000
65,650032,10.119000
66,659952,9.920000
67,670135,10.183000
68,679802,9.667000
69,690030,10.228000
70,699777,9.747000
71,709797,10.020000
72,720003,10.206000
73,729839,9.836000
74,740184,10.345000
75,750182,9.998000
76,760040,9.858000
77,770239,10.199000
78,779985,9.746000
79,789868,9.883000
80,799912,10.044000
81,810109,10.197000
82,820079,9.970000
83,829939,9.860000
84,840104,10.165000
85,850144,10.040000
86,859725,9.581000
87,870235,10.510000
88,879905,9.670000
89,889974,10.069000
90,900065,10.091000
91,909862,9.797000
92,919901,10.039000
93,929950,10.049000
94,940029,10.079000
95,950094,10.065000
96,960109,10.015000
97,969836,9.727000
98,980064,10.228000
99,990102,10.038000
100,1000001,9.899000
101,1009771,9.770000
102,1020091,10.320000
103,1029791,9.700000
104,1039952,10.161000
105,1049873,9.921000
106,1060057,10.184000
107,1069938,9.881000
108,1080104,10.166000
109,1089757,9.653000
110,1100184,10.427000
111,1109780,9.596000
112,1119896,10.116000
113,1129769,9.873000
114,1140055,10.286000
115,1149976,9.921000
116,1159804,9.828000
117,1169864,10.060000
118,1180083,10.219000
119,1190115,10.032000
120,1199864,9.749000
121,1210245,10.381000
122,1219940,9.695000
123,1229852,9.912000
124,1239889,10.037000
125,1250166,10.277000
126,1259934,9.768000
127,1270093,10.159000
128,1280243,10.150000
129,1290157,9.914000
130,1299756,9.599000
131,1310091,10.335000
132,1319893,9.802000
133,1330031,10.138000
134,1339944,9.913000
135,1350022,10.078000
136,1359982,9.960000
137,1369850,9.868000
138,1380066,10.216000
139,1389837,9.771000
140,1399914,10.077000
141,1409957,10.043000
142,1420135,10.178000
143,1430296,10.161000
144,1440058,9.762000
145,1450236,10.178000
146,1459983,9.747000
147,1469933,9.950000
148,1480194,10.261000
149,1490160,9.966000
150,1499630,9.470000
151,1510106,10.476000
152,1519920,9.814000
153,1530243,10.323000
154,1539884,9.641000
155,1550090,10.206000
156,1560038,9.948000
157,1570081,10.043000
158,1580016,9.935000
159,1589998,9.982000
160,1600075,10.077000
161,1610015,9.940000
162,1620006,9.991000
163,1629919,9.913000
164,1640033,10.114000
165,1650098,10.065000
166,1660080,9.982000
167,1670008,9.928000
168,1679960,9.952000
169,1690016,10.056000
170,1699828,9.812000
171,1710035,10.207000
172,1720020,9.985000
173,1730067,10.047000
174,1740131,10.064000
175,1749952,9.821000
176,1760099,10.147000
177,1770057,9.958000
178,1779852,9.795000
179,1789904,10.052000
180,1799747,9.843000
181,1810027,10.280000
182,1820251,10.224000
183,1829884,9.633000
184,1840181,10.297000
185,1850044,9.863000
186,1859923,9.879000
187,1869733,9.810000
188,1879999,10.266000
189,1890252,10.253000
190,1899936,9.684000
191,1909971,10.035000
