seq,time_us,ax,ay,az,gx,gy,gz,mx,my,mz,drop_flag
0,44,-0.0008473068592138588,0.029057428240776062,-0.9737987518310547,0.5636627674102783,-0.47325336933135986,0.14612944424152374,30.632930755615234,-8.620466232299805,39.264404296875,0
1,10061,0.016304517164826393,-0.039220936596393585,-1.0198367834091187,-0.13430394232273102,-0.9504996538162231,-0.3530413508415222,29.701078414916992,-10.101157188415527,39.48435592651367,0
2,19986,-0.009615427814424038,0.02937706932425499,-1.0053240060806274,0.2586143910884857,0.42000630497932434,-0.48136839270591736,29.606063842773438,-11.254267692565918,39.75764083862305,0
3,30179,0.025488216429948807,0.09335055202245712,-1.0319006443023682,-0.015669051557779312,0.24629715085029602,-0.24279439449310303,30.280025482177734,-12.03956127166748,40.760868072509766,0
4,39903,0.005145545117557049,-0.04015723615884781,-0.9570574760437012,0.929672122001648,0.16818265616893768,0.19906382262706757,29.820667266845703,-10.813488960266113,41.61875534057617,0
5,49896,0.058722153306007385,0.063894122838974,-1.0019607543945312,0.7490259408950806,0.4730605185031891,-0.7486690878868103,30.063831329345703,-10.052201271057129,38.44816589355469,0
6,59827,0.03772103041410446,0.006905251648277044,-1.0227229595184326,0.6338291764259338,0.276107519865036,0.6480579376220703,28.397743225097656,-10.970648765563965,41.89627456665039,0
7,70110,-0.034605417400598526,0.036609452217817307,-1.0196439027786255,-0.36069685220718384,-0.11779262870550156,0.8306453227996826,29.10000991821289,-10.472742080688477,38.847740173339844,0
8,80385,-0.04707414284348488,-0.00942297000437975,-1.0195187330245972,0.2544744908809662,0.8540909290313721,-0.1785350888967514,30.590341567993164,-11.430480003356934,40.369346618652344,0
9,89865,-0.06183410808444023,0.11709809303283691,-1.0062661170959473,-0.13792110979557037,-0.09266352653503418,1.3833060264587402,29.6767578125,-9.406628608703613,39.141014099121094,0
10,100093,0.028560977429151535,0.01683448813855648,-1.0113563537597656,-0.7137537598609924,-0.15609245002269745,0.11858094483613968,28.534488677978516,-11.405805587768555,41.3568115234375,0
11,109888,0.050130657851696014,-0.03940027579665184,-1.0060632228851318,0.24869561195373535,-0.09140224754810333,0.07624296098947525,29.305234909057617,-9.17519474029541,39.888755798339844,0
12,119828,-0.015212480910122395,0.03476087749004364,-1.0145286321640015,-0.3641764223575592,-0.48604902625083923,0.7226400375366211,29.6678409576416,-8.458133697509766,40.2862548828125,0
13,130198,-0.08993303030729294,0.013971527107059956,-0.9701535701751709,-0.3968401253223419,0.26175597310066223,-0.12119056284427643,29.04734992980957,-8.512364387512207,40.22273635864258,0
14,140102,0.018011732026934624,-0.05939862132072449,-0.9827777743339539,0.22401775419712067,-0.009988781064748764,0.8098480701446533,30.550765991210938,-9.734137535095215,39.43442916870117,0
15,150171,0.03684472292661667,0.11235114932060242,-0.9909307956695557,-0.2718472182750702,0.20363198220729828,1.265696406364441,31.80297088623047,-9.183552742004395,40.54545974731445,0
16,160315,0.06726280599832535,0.06826464831829071,-1.0233227014541626,0.1164066419005394,0.329557329416275,0.12469789385795593,30.527851104736328,-8.890983581542969,39.31271743774414,0
17,170015,0.04596106335520744,-0.0010472367284819484,-0.972632110118866,0.37528571486473083,0.3847363293170929,0.49830666184425354,31.73983383178711,-10.101149559020996,41.17622756958008,0
18,180067,0.07572801411151886,-0.033632468432188034,-0.9847678542137146,0.11523868888616562,0.053110554814338684,0.18030835688114166,31.197603225708008,-10.657278060913086,40.5977897644043,0
19,190081,-0.04134277626872063,-0.1273946315050125,-0.9947572946548462,0.3851340711116791,-0.44883447885513306,-0.3249025344848633,30.97040557861328,-9.753165245056152,39.98609161376953,0
20,199918,-0.0470484159886837,-0.03192073851823807,-0.9978091716766357,0.36908280849456787,-0.16444379091262817,0.05245114490389824,31.413894653320312,-9.858918190002441,39.96012496948242,0
