seq,time_us,ax,ay,az,gx,gy,gz,mx,my,mz,drop_flag
0,45,0.04659505560994148,-0.015088246203958988,-1.0377466678619385,0.16503068804740906,0.42740803956985474,-0.0012429666239768267,30.255218505859375,-11.450072288513184,39.177730560302734,0
1,10078,-0.04071975499391556,-0.09237796068191528,-1.0153608322143555,0.46869611740112305,0.34553050994873047,0.6257835626602173,29.026342391967773,-10.02340316772461,37.985809326171875,0
2,19821,0.06656587868928909,-0.006975500378757715,-0.9765008091926575,0.5366309285163879,0.4416884481906891,-0.4909548759460449,32.10456085205078,-10.381871223449707,39.322505950927734,0
3,29917,0.07513187825679779,0.006545147392898798,-1.0177110433578491,0.15379758179187775,-0.10516905039548874,0.5365719199180603,31.112953186035156,-9.51999282836914,38.73640441894531,0
4,40039,0.057125527411699295,-0.060807500034570694,-0.9829179048538208,-0.2006734013557434,-0.8322307467460632,-0.5801889300346375,30.108280181884766,-10.016829490661621,39.15835189819336,0
5,49896,0.0442657507956028,0.024694375693798065,-0.9611542820930481,-0.25408661365509033,-0.8673859238624573,0.2596961259841919,31.944965362548828,-9.484761238098145,41.581153869628906,0
6,59646,-0.017973553389310837,0.06622067093849182,-0.9985334873199463,0.054184895008802414,-0.8775781393051147,0.5961646437644958,28.4276123046875,-10.291685104370117,39.93886947631836,0
7,69765,0.038573604077100754,0.018958289176225662,-0.9666563868522644,-0.09181641042232513,0.22107507288455963,0.09211032092571259,29.533910751342773,-8.359686851501465,40.478797912597656,0
8,80262,-0.014784866943955421,0.0007506395922973752,-1.0353821516036987,-0.3819214999675751,-0.26317766308784485,-0.010724404826760292,30.147354125976562,-11.580421447753906,41.880218505859375,0
9,89913,-0.04383526369929314,0.01954411156475544,-1.0032564401626587,-0.3086369037628174,0.13961480557918549,0.008602466434240341,28.75071907043457,-11.18309497833252,40.0449104309082,0
10,99993,0.06104159727692604,-0.03666272386908531,-0.9998906254768372,-0.28091925382614136,-0.3672269284725189,0.576253354549408,31.568767547607422,-10.642623901367188,38.90663146972656,0
11,109859,-0.030952855944633484,-0.06298176944255829,-1.0268970727920532,-0.8314508199691772,-0.18244953453540802,-0.05462338775396347,30.186559677124023,-8.456226348876953,37.93240737915039,0
12,120124,0.0038037674967199564,0.08007320761680603,-0.982100248336792,-0.21056103706359863,-1.9396919012069702,-0.3912985622882843,30.38936424255371,-10.261558532714844,39.7236328125,0
13,130005,-0.009827685542404652,-0.030751362442970276,-1.012663722038269,-0.2202540785074234,-0.026556048542261124,-0.023214880377054214,29.97052574157715,-8.977788925170898,38.563175201416016,0
14,139938,0.038098886609077454,-0.059404339641332626,-1.0067039728164673,-0.7544652819633484,-0.6789671182632446,-0.2875925600528717,29.420469284057617,-10.430150985717773,40.62533950805664,0
15,149934,-0.010831337422132492,0.05151119455695152,-0.9988414645195007,-1.6185686588287354,-0.13883960247039795,-0.2740348279476166,30.812833786010742,-10.634422302246094,37.70692443847656,0
16,160146,0.00286004482768476,0.013640721328556538,-1.0419625043869019,-0.2725157141685486,0.5413932204246521,0.33298826217651367,28.695819854736328,-8.586941719055176,39.833030700683594,0
17,170011,-0.09047461301088333,0.025198429822921753,-1.0442392826080322,0.2859080135822296,0.41537514328956604,0.6830053329467773,28.178041458129883,-9.933636665344238,38.903724670410156,0
18,180060,-0.012447803281247616,-0.03935976326465607,-0.9763213992118835,0.2777508497238159,-0.4982600510120392,0.4515190124511719,29.86766242980957,-9.915047645568848,41.54262924194336,0
19,190007,0.08740142732858658,-0.08875883370637894,-0.9758040308952332,-0.19324278831481934,0.3437293469905853,0.07989255338907242,28.864484786987305,-10.59402084350586,40.96455383300781,0
20,199908,-0.013423510827124119,-0.009721972979605198,-0.981821596622467,0.3841944932937622,-0.3161640465259552,-0.531360924243927,31.202730178833008,-9.544189453125,40.15555953979492,0
21,209792,0.039113469421863556,-0.0020859073847532272,-1.0123783349990845,1.2576898336410522,0.553149402141571,-0.1638546586036682,29.354307174682617,-11.181375503540039,42.103816986083984,0
22,219940,0.022019559517502785,-0.0686563104391098,-1.0306779146194458,0.19089996814727783,0.12637203931808472,0.35900285840034485,29.878833770751953,-9.50759506225586,39.2193603515625,0
23,229807,0.02173914760351181,-0.062371160835027695,-1.0301384925842285,-0.7185251116752625,0.038519591093063354,-0.37362056970596313,30.007789611816406,-12.196574211120605,40.5736198425293,0
24,240201,0.055535413324832916,-0.030825693160295486,-0.9983510375022888,0.5854135155677795,-0.25081443786621094,0.08505435287952423,30.188400268554688,-8.15533447265625,40.38871765136719,0
25,249864,0.03274565562605858,-0.0164378359913826,-0.9712425470352173,-0.49500757455825806,-0.2862393260002136,-0.3308843970298767,31.481420516967773,-12.153521537780762,41.214168548583984,0
26,259917,-0.017946038395166397,-0.032305069267749786,-0.9974887371063232,0.10802135616540909,-0.6571045517921448,-0.23611678183078766,29.948049545288086,-9.411931991577148,40.370418548583984,0
27,269695,0.0710836872458458,0.02410314790904522,-0.9918521046638489,0.2655859887599945,0.25781336426734924,-0.04930026829242706,28.70962905883789,-9.460245132446289,41.13895797729492,0
28,280029,-0.058796439319849014,-0.05184101313352585,-1.0036754608154297,0.3671845495700836,-0.29626959562301636,-0.5516940951347351,30.016895294189453,-10.600384712219238,41.83952713012695,0
29,290124,0.06507682800292969,0.010522441007196903,-0.9761362075805664,0.14155766367912292,-0.3248592019081116,-0.26825693249702454,30.13787078857422,-8.626494407653809,39.003597259521484,0
30,300226,0.03213493525981903,0.035755764693021774,-0.9752649664878845,-0.135890394449234,-1.0855575799942017,-0.37251102924346924,28.886259078979492,-8.725842475891113,39.594825744628906,0
31,309974,-0.0102685010060668,0.012905186042189598,-0.9843356013298035,0.2771426737308502,-0.10672298818826675,-0.33931708335876465,29.10300636291504,-9.506205558776855,40.74357604980469,0
32,319950,-0.03889854624867439,-0.025695988908410072,-0.9922508597373962,-0.30622121691703796,-0.20195823907852173,-0.12106116116046906,29.905813217163086,-9.568865776062012,39.708927154541016,0
33,330093,0.06953488290309906,0.05381454527378082,-0.9897292852401733,0.1756821870803833,-0.28824809193611145,0.8803302645683289,29.4583797454834,-10.779332160949707,40.22206497192383,0
34,340020,-0.043001919984817505,0.04753808304667473,-0.9914452433586121,-0.7542396187782288,-0.296673983335495,0.10219299793243408,30.52808380126953,-9.567219734191895,41.17859649658203,0
35,349998,0.027528773993253708,-0.08252615481615067,-1.0055216550827026,0.06818660348653793,-0.73956298828125,0.5018805265426636,28.815298080444336,-10.394977569580078,39.368186950683594,0
36,359992,0.039276447147130966,-0.005338060669600964,-1.0172635316848755,0.47153711318969727,0.7999987602233887,-0.5032351016998291,30.123178482055664,-10.190656661987305,39.99365997314453,0
37,370029,-0.0830153301358223,-0.049587544053792953,-0.9711775779724121,0.05288118124008179,0.45842245221138,0.421707421541214,29.34281349182129,-8.894026756286621,39.523433685302734,0
38,380118,-0.02163299173116684,0.06731913238763809,-1.033585786819458,0.9086171388626099,-0.34343117475509644,0.09463977068662643,30.778202056884766,-8.44946575164795,39.43329620361328,0
39,389930,0.05168147385120392,0.03859751671552658,-0.9939327239990234,-0.4782879054546356,0.04926067963242531,-0.5974687337875366,28.73809051513672,-9.847613334655762,40.512603759765625,0
40,400255,0.004225121811032295,-0.0578564889729023,-1.0108246803283691,0.08386140316724777,-0.36784136295318604,0.14286449551582336,28.88081169128418,-9.058956146240234,41.54975128173828,0
41,409680,-0.05032410845160484,0.02268022671341896,-0.9733111262321472,-0.9602118134498596,0.4616764187812805,-0.019737783819437027,30.997058868408203,-10.385985374450684,40.7273063659668,0
42,419838,0.05158141627907753,-0.018919963389635086,-1.0256651639938354,-0.386932373046875,-0.36750853061676025,0.6857739090919495,30.640512466430664,-9.273398399353027,39.46879196166992,0
43,429901,-0.03377038985490799,0.05674542859196663,-1.0006320476531982,-0.5613487958908081,-0.4160114526748657,-0.49798715114593506,30.67978286743164,-9.86981201171875,40.89677429199219,0
44,439868,0.07222755998373032,-0.013013315387070179,-0.986024022102356,0.35727357864379883,0.2556873559951782,0.1226864755153656,31.0176944732666,-10.063070297241211,38.62736129760742,0
45,449886,-0.016797563061118126,0.1037365272641182,-1.020290493965149,-0.5363298654556274,-0.4045790135860443,0.3957381844520569,30.426956176757812,-10.172174453735352,41.56425857543945,0
46,459984,0.03044065833091736,0.033736731857061386,-0.9931969046592712,-0.08174798637628555,0.49485617876052856,0.6755247116088867,29.770549774169922,-11.510510444641113,39.890865325927734,0
47,469948,0.004928292240947485,0.015400067903101444,-1.047203540802002,-0.38398510217666626,-0.17752385139465332,-0.040989939123392105,31.909841537475586,-9.846111297607422,40.67558288574219,0
48,480070,0.04490131139755249,-0.013309678062796593,-0.9943428039550781,0.03822029381990433,1.0901284217834473,0.46072614192962646,28.483549118041992,-10.276595115661621,39.45514678955078,0
49,489866,-0.03088591806590557,0.08636070787906647,-0.9926150441169739,-0.29239514470100403,-0.07274699211120605,0.71751868724823,30.970388412475586,-10.640396118164062,40.00583267211914,0
50,499842,-0.023707006126642227,0.011218381114304066,-1.0113166570663452,-0.19899322092533112,-0.3275219202041626,0.15616096556186676,30.520076751708984,-10.115640640258789,40.255104064941406,0
