sample_idx,time_us,interval_ms
1,10078,10.033000
2,19821,9.743000
3,29917,10.096000
4,40039,10.122000
5,49896,9.857000
6,59646,9.750000
7,69765,10.119000
8,80262,10.497000
9,89913,9.651000
10,99993,10.080000
11,109859,9.866000
12,120124,10.265000
13,130005,9.881000
14,139938,9.933000
15,149934,9.996000
16,160146,10.212000
17,170011,9.865000
18,180060,10.049000
19,190007,9.947000
20,199908,9.901000
21,209792,9.884000
22,219940,10.148000
23,229807,9.867000
24,240201,10.394000
25,249864,9.663000
26,259917,10.053000
27,269695,9.778000
28,280029,10.334000
29,290124,10.095000
30,300226,10.102000
31,309974,9.748000
32,319950,9.976000
33,330093,10.143000
34,340020,9.927000
35,349998,9.978000
36,359992,9.994000
37,370029,10.037000
38,380118,10.089000
39,389930,9.812000
40,400255,10.325000
41,409680,9.425000
42,419838,10.158000
43,429901,10.063000
44,439868,9.967000
45,449886,10.018000
46,459984,10.098000
47,469948,9.964000
48,480070,10.122000
49,489866,9.796000
50,499842,9.976000
51,509731,9.889000
52,519985,10.254000
53,530072,10.087000
54,539841,9.769000
55,549749,9.908000
56,560121,10.372000
57,569810,9.689000
58,580043,10.233000
59,590125,10.082000
60,600132,10.007000
61,610277,10.145000
62,620135,9.858000
63,630377,10.242000
64,639938,9.561000
65,650065,10.127000
66,659948,9.883000
67,670225,10.277000
68,680060,9.835000
69,689944,9.884000
70,700164,10.220000
71,710123,9.959000
72,720298,10.175000
73,730020,9.722000
74,740082,10.062000
75,750074,9.992000
76,760147,10.073000
77,770229,10.082000
78,779868,9.639000
79,790092,10.224000
80,800066,9.974000
81,809960,9.894000
82,819754,9.794000
83,830035,10.281000
84,840068,10.033000
85,850250,10.182000
86,860225,9.975000
87,869909,9.684000
88,879993,10.084000
89,890170,10.177000
90,899854,9.684000
91,910128,10.274000
92,919937,9.809000
93,930101,10.164000
94,939836,9.735000
95,949872,10.036000
96,959979,10.107000
97,969687,9.708000
98,979991,10.304000
99,989836,9.845000
100,1000055,10.219000
101,1010048,9.993000
102,1020141,10.093000
103,1030232,10.091000
104,1040000,9.768000
105,1050091,10.091000
106,1059963,9.872000
107,1070052,10.089000
108,1079794,9.742000
109,1090051,10.257000
110,1099746,9.695000
111,1109887,10.141000
112,1119935,10.048000
113,1130064,10.129000
114,1140092,10.028000
115,1149880,9.788000
116,1160003,10.123000
117,1169737,9.734000
118,1180047,10.310000
119,1189963,9.916000
120,1199895,9.932000
121,1210463,10.568000
122,1219966,9.503000
123,1229941,9.975000
124,1239993,10.052000
125,1250018,10.025000
126,1260113,10.095000
127,1270078,9.965000
128,1279876,9.798000
129,1290318,10.442000
130,1300242,9.924000
131,1310060,9.818000
132,1320328,10.268000
133,1330085,9.757000
134,1340151,10.066000
135,1350102,9.951000
136,1359792,9.690000
137,1370159,10.367000
138,1380028,9.869000
139,1390027,9.999000
140,1400096,10.069000
141,1409726,9.630000
142,1420204,10.478000
143,1429830,9.626000
144,1439995,10.165000
145,1450138,10.143000
146,1460027,9.889000
147,1469981,9.954000
148,1480126,10.145000
149,1490049,9.923000
150,1499891,9.842000
151,1510113,10.222000
152,1520033,9.920000
153,1530084,10.051000
154,1539723,9.639000
155,1549990,10.267000
156,1559895,9.905000
157,1570124,10.229000
158,1579927,9.803000
159,1589984,10.057000
160,1599843,9.859000
161,1610093,10.250000
162,1619942,9.849000
163,1629752,9.810000
164,1639994,10.242000
165,1649984,9.990000
166,1660007,10.023000
167,1670058,10.051000
168,1680279,10.221000
169,1689832,9.553000
170,1699722,9.890000
171,1709875,10.153000
172,1720183,10.308000
173,1729737,9.554000
174,1739811,10.074000
175,1750024,10.213000
176,1759896,9.872000
177,1769883,9.987000
178,1780050,10.167000
179,1790086,10.036000
180,1800163,10.077000
181,1810179,10.016000
182,1819751,9.572000
183,1830117,10.366000
184,1839892,9.775000
185,1849715,9.823000
186,1859861,10.146000
187,1870057,10.196000
188,1879923,9.866000
189,1889997,10.074000
190,1900008,10.011000
191,1909917,9.909000
192,1919933,10.016000
193,1929824,9.891000
194,1939835,10.011000
195,1949754,9.919000
196,1960012,10.258000
197,1970130,10.118000
198,1979771,9.641000
199,1989912,10.141000
200,1999980,10.068000
201,2009910,9.930000
202,2019954,10.044000
203,2030156,10.202000
204,2039872,9.716000
205,2049737,9.865000
206,2059877,10.140000
207,2070014,10.137000
208,2079722,9.708000
209,2089971,10.249000
210,2099899,9.928000
211,2109678,9.779000
212,2120019,10.341000
213,2130165,10.146000
214,2140028,9.863000
215,2150013,9.985000
216,2160233,10.220000
217,2169859,9.626000
218,2179869,10.010000
219,2190100,10.231000
220,2199883,9.783000
221,2210137,10.254000
222,2220192,10.055000
223,2230097,9.905000
224,2240085,9.988000
225,2249935,9.850000
226,2260036,10.101000
227,2270156,10.120000
228,2280040,9.884000
229,2290139,10.099000
230,2299907,9.768000
231,2310350,10.443000
232,2320167,9.817000
233,2330079,9.912000
234,2339811,9.732000
235,2350031,10.220000
236,2360158,10.127000
237,2370082,9.924000
238,2380122,10.040000
239,2389768,9.646000
240,2399912,10.144000
241,2410181,10.269000
242,2419916,9.735000
243,2429943,10.027000
244,2439779,9.836000
245,2449740,9.961000
246,2460072,10.332000
247,2469952,9.880000
248,2480023,10.071000
249,2489829,9.806000
250,2499952,10.123000
251,2510170,10.218000
252,2519845,9.675000
253,2530016,10.171000
254,2540077,10.061000
255,2549839,9.762000
256,2560129,10.290000
257,2570416,10.287000
258,2579888,9.472000
259,2590118,10.230000
260,2600204,10.086000
261,2609898,9.694000
262,2620012,10.114000
263,2629750,9.738000
264,2640056,10.306000
265,2650001,9.945000
266,2659971,9.970000
267,2669954,9.983000
268,2680189,10.235000
269,2689987,9.798000
270,2700257,10.270000
271,2709742,9.485000
272,2720289,10.547000
273,2729953,9.664000
274,2740161,10.208000
275,2750119,9.958000
276,2760112,9.993000
277,2769910,9.798000
278,2780129,10.219000
279,2789967,9.838000
280,2800036,10.069000
281,2810220,10.184000
282,2820034,9.814000
283,2829911,9.877000
284,2840010,10.099000
285,2850074,10.064000
286,2860001,9.927000
287,2870046,10.045000
288,2880036,9.990000
289,2889969,9.933000
290,2899642,9.673000
291,2909952,10.310000
292,2919708,9.756000
293,2929966,10.258000
294,2940121,10.155000
295,2950026,9.905000
296,2959944,9.918000
297,2969806,9.862000
298,2979964,10.158000
299,2989970,10.006000
300,3000120,10.150000
301,3009820,9.700000
302,3020180,10.360000
303,3029992,9.812000
304,3039945,9.953000
305,3049966,10.021000
306,3060166,10.200000
307,3070008,9.842000
308,3080156,10.148000
309,3090161,10.005000
310,3100001,9.840000
311,3109863,9.862000
312,3119962,10.099000
313,3130209,10.247000
314,3139820,9.611000
315,3149800,9.980000
316,3159934,10.134000
317,3170247,10.313000
318,3180004,9.757000
319,3190211,10.207000
320,3200007,9.796000
321,3209879,9.872000
322,3220041,10.162000
323,3230141,10.100000
324,3239917,9.776000
325,3249989,10.072000
326,3259870,9.881000
327,3270071,10.201000
328,3279551,9.480000
329,3290090,10.539000
330,3299811,9.721000
331,3309965,10.154000
332,3320055,10.090000
333,3330116,10.061000
334,3339919,9.803000
335,3350120,10.201000
336,3360304,10.184000
337,3370104,9.800000
338,3380164,10.060000
339,3389985,9.821000
340,3399855,9.870000
341,3409910,10.055000
342,3419635,9.725000
343,3429997,10.362000
344,3439760,9.763000
345,3449583,9.823000
346,3459863,10.280000
347,3469742,9.879000
348,3480236,10.494000
349,3490081,9.845000
350,3500019,9.938000
351,3510011,9.992000
352,3519801,9.790000
353,3530287,10.486000
354,3540329,10.042000
355,3550185,9.856000
356,3559819,9.634000
357,3570091,10.272000
358,3579946,9.855000
359,3589780,9.834000
360,3600145,10.365000
361,3610018,9.873000
362,3619911,9.893000
363,3630018,10.107000
364,3639996,9.978000
365,3650276,10.280000
366,3659978,9.702000
367,3670347,10.369000
368,3679965,9.618000
369,3689859,9.894000
370,3700031,10.172000
371,3710198,10.167000
372,3719995,9.797000
373,3729899,9.904000
374,3740102,10.203000
375,3749928,9.826000
376,3760181,10.253000
377,3770223,10.042000
378,3780089,9.866000
379,3790108,10.019000
380,3799886,9.778000
381,3810131,10.245000
382,3819938,9.807000
383,3830050,10.112000
384,3840019,9.969000
385,3849987,9.968000
386,3860009,10.022000
387,3869918,9.909000
388,3879693,9.775000
389,3890005,10.312000
390,3899861,9.856000
391,3909821,9.960000
392,3919968,10.147000
393,3929972,10.004000
394,3940077,10.105000
395,3950129,10.052000
396,3959959,9.830000
397,3970218,10.259000
398,3979861,9.643000
399,3990102,10.241000
400,4000154,10.052000
401,4010072,9.918000
402,4020043,9.971000
403,4030025,9.982000
404,4039948,9.923000
405,4049745,9.797000
406,4059972,10.227000
407,4069959,9.987000
408,4080123,10.164000
409,4089978,9.855000
410,4099976,9.998000
411,4110275,10.299000
412,4119772,9.497000
413,4129958,10.186000
414,4139952,9.994000
415,4149920,9.968000
416,4160035,10.115000
417,4169653,9.618000
418,4179849,10.196000
419,4189997,10.148000
420,4199644,9.647000
421,4210180,10.536000
422,4220110,9.930000
423,4230186,10.076000
424,4239876,9.690000
425,4250190,10.314000
426,4259673,9.483000
427,4270163,10.490000
428,4279772,9.609000
429,4289894,10.122000
430,4300236,10.342000
431,4310094,9.858000
432,4320076,9.982000
433,4329982,9.906000
434,4340256,10.274000
435,4349935,9.679000
436,4359856,9.921000
437,4370062,10.206000
438,4379801,9.739000
439,4389994,10.193000
440,4399748,9.754000
441,4410108,10.360000
442,4420109,10.001000
443,4430110,10.001000
444,4440227,10.117000
445,4449746,9.519000
446,4460372,10.626000
447,4469985,9.613000
448,4480226,10.241000
449,4489983,9.757000
450,4500177,10.194000
451,4510100,9.923000
452,4520064,9.964000
453,4530134,10.070000
454,4539817,9.683000
455,4549948,10.131000
456,4560051,10.103000
457,4569879,9.828000
458,4580122,10.243000
459,4589853,9.731000
460,4600011,10.158000
461,4610101,10.090000
462,4620132,10.031000
463,4630172,10.040000
464,4640001,9.829000
465,4649949,9.948000
466,4660304,10.355000
467,4669794,9.490000
468,4680049,10.255000
469,4689886,9.837000
470,4699900,10.014000
471,4710000,10.100000
472,4719923,9.923000
473,4730040,10.117000
474,4740142,10.102000
475,4749989,9.847000
476,4759734,9.745000
477,4769993,10.259000
478,4779937,9.944000
479,4789960,10.023000
