sample_idx,time_us,interval_ms
1,9958,9.740000
2,20063,10.105000
3,30063,10.000000
4,40330,10.267000
5,50035,9.705000
6,59972,9.937000
7,70131,10.159000
8,79725,9.594000
9,90049,10.324000
10,100233,10.184000
11,110031,9.798000
12,119960,9.929000
13,129727,9.767000
14,140085,10.358000
15,150180,10.095000
16,159975,9.795000
17,169896,9.921000
18,179895,9.999000
19,190047,10.152000
20,200016,9.969000
21,210077,10.061000
22,220059,9.982000
23,229760,9.701000
24,240010,10.250000
25,249950,9.940000
26,259784,9.834000
27,269640,9.856000
28,280094,10.454000
29,290193,10.099000
30,300075,9.882000
31,310136,10.061000
32,319933,9.797000
33,330041,10.108000
34,339944,9.903000
35,349963,10.019000
36,359844,9.881000
37,370030,10.186000
38,379984,9.954000
39,389609,9.625000
40,399780,10.171000
41,409882,10.102000
42,420091,10.209000
43,429844,9.753000
44,439818,9.974000
45,450238,10.420000
46,460174,9.936000
47,470018,9.844000
48,480001,9.983000
49,490344,10.343000
50,500032,9.688000
51,509953,9.921000
52,520170,10.217000
53,529927,9.757000
54,540108,10.181000
55,550079,9.971000
56,559687,9.608000
57,570056,10.369000
58,579837,9.781000
59,589996,10.159000
60,600382,10.386000
61,610187,9.805000
62,619937,9.750000
63,630218,10.281000
64,639951,9.733000
65,650061,10.110000
66,659757,9.696000
67,670086,10.329000
68,679649,9.563000
69,690158,10.509000
70,700125,9.967000
71,709915,9.790000
72,719912,9.997000
73,729945,10.033000
74,740136,10.191000
75,750029,9.893000
76,759940,9.911000
77,769784,9.844000
78,779838,10.054000
79,789657,9.819000
80,799876,10.219000
81,809739,9.863000
82,819925,10.186000
83,830165,10.240000
84,839860,9.695000
85,849851,9.991000
86,859960,10.109000
87,869840,9.880000
88,880089,10.249000
89,890004,9.915000
90,900106,10.102000
91,910022,9.916000
92,919776,9.754000
93,930056,10.280000
94,940146,10.090000
95,950005,9.859000
96,960303,10.298000
97,969884,9.581000
98,979905,10.021000
99,990234,10.329000
100,999884,9.650000
101,1010189,10.305000
102,1020082,9.893000
103,1029881,9.799000
104,1040018,10.137000
105,1050268,10.250000
106,1060205,9.937000
107,1070245,10.040000
108,1079821,9.576000
109,1090260,10.439000
110,1099948,9.688000
111,1109930,9.982000
112,1119879,9.949000
113,1129865,9.986000
114,1139939,10.074000
115,1150148,10.209000
116,1159799,9.651000
117,1170134,10.335000
118,1179767,9.633000
119,1190134,10.367000
120,1199977,9.843000
121,1210259,10.282000
122,1219901,9.642000
123,1229914,10.013000
124,1239827,9.913000
125,1250000,10.173000
126,1259799,9.799000
127,1270036,10.237000
128,1279907,9.871000
129,1289650,9.743000
130,1299663,10.013000
131,1310184,10.521000
132,1319811,9.627000
133,1330079,10.268000
134,1340045,9.966000
135,1349997,9.952000
136,1360187,10.190000
137,1369917,9.730000
138,1380035,10.118000
139,1390108,10.073000
140,1399873,9.765000
141,1410124,10.251000
142,1420083,9.959000
143,1429936,9.853000
144,1439661,9.725000
145,1450038,10.377000
146,1459969,9.931000
147,1470082,10.113000
148,1480028,9.946000
149,1490104,10.076000
150,1499811,9.707000
151,1509985,10.174000
152,1519989,10.004000
153,1530241,10.252000
154,1539866,9.625000
155,1549864,9.998000
156,1560390,10.526000
157,1570029,9.639000
158,1579957,9.928000
159,1589930,9.973000
160,1599958,10.028000
161,1610015,10.057000
162,1620034,10.019000
163,1629962,9.928000
164,1640079,10.117000
165,1650052,9.973000
166,1660000,9.948000
167,1670099,10.099000
168,1679863,9.764000
169,1690061,10.198000
170,1700087,10.026000
171,1710027,9.940000
172,1719996,9.969000
173,1730173,10.177000
174,1740008,9.835000
175,1749913,9.905000
176,1759806,9.893000
177,1770017,10.211000
178,1779983,9.966000
179,1790066,10.083000
180,1800192,10.126000
181,1809929,9.737000
182,1820140,10.211000
183,1830054,9.914000
184,1839913,9.859000
185,1849867,9.954000
186,1860094,10.227000
187,1870228,10.134000
188,1880070,9.842000
189,1889964,9.894000
190,1899871,9.907000
191,1909996,10.125000
192,1919779,9.783000
193,1930098,10.319000
194,1939902,9.804000
195,1949901,9.999000
196,1960004,10.103000
197,1970073,10.069000
198,1980269,10.196000
199,1990052,9.783000
200,1999963,9.911000
201,2009862,9.899000
202,2019993,10.131000
203,2030064,10.071000
204,2040064,10.000000
205,2049952,9.888000
206,2060219,10.267000
207,2069940,9.721000
208,2080038,10.098000
209,2090096,10.058000
210,2099836,9.740000
211,2109841,10.005000
212,2119795,9.954000
213,2130030,10.235000
214,2140079,10.049000
215,2149781,9.702000
216,2160155,10.374000
217,2169969,9.814000
218,2179952,9.983000
219,2190163,10.211000
220,2200315,10.152000
221,2210053,9.738000
222,2220007,9.954000
223,2230082,10.075000
224,2240080,9.998000
225,2250250,10.170000
226,2260082,9.832000
227,2269969,9.887000
228,2280063,10.094000
229,2289926,9.863000
230,2299936,10.010000
231,2309862,9.926000
232,2320108,10.246000
233,2329894,9.786000
234,2339978,10.084000
235,2349868,9.890000
236,2359991,10.123000
237,2369983,9.992000
238,2379847,9.864000
239,2389932,10.085000
