sample_idx,time_us,interval_ms
1,9926,9.866000
2,19956,10.030000
3,30153,10.197000
4,39948,9.795000
5,50251,10.303000
6,60115,9.864000
7,69846,9.731000
8,80151,10.305000
9,90188,10.037000
10,100280,10.092000
11,110022,9.742000
12,119999,9.977000
13,130005,10.006000
14,140071,10.066000
15,149995,9.924000
16,160132,10.137000
17,170051,9.919000
18,180196,10.145000
19,190062,9.866000
20,200218,10.156000
21,209897,9.679000
22,220389,10.492000
23,230310,9.921000
24,240494,10.184000
25,249960,9.466000
26,260141,10.181000
27,270105,9.964000
28,279815,9.710000
29,289939,10.124000
30,300093,10.154000
31,310084,9.991000
32,320096,10.012000
33,330239,10.143000
34,340049,9.810000
35,350172,10.123000
36,360155,9.983000
37,369918,9.763000
38,379904,9.986000
39,389766,9.862000
40,399887,10.121000
41,409986,10.099000
42,419872,9.886000
43,430088,10.216000
44,439790,9.702000
45,450256,10.466000
46,460192,9.936000
47,470134,9.942000
48,479806,9.672000
49,490141,10.335000
50,500076,9.935000
51,509874,9.798000
52,520179,10.305000
53,529812,9.633000
54,540285,10.473000
55,549973,9.688000
56,559892,9.919000
57,569975,10.083000
58,579973,9.998000
59,590112,10.139000
60,599987,9.875000
61,609942,9.955000
62,620066,10.124000
63,629914,9.848000
64,639988,10.074000
65,650102,10.114000
66,660161,10.059000
67,670085,9.924000
68,679889,9.804000
69,690146,10.257000
70,700089,9.943000
71,710009,9.920000
72,719919,9.910000
73,730000,10.081000
74,740357,10.357000
75,749807,9.450000
76,760190,10.383000
77,770316,10.126000
78,779890,9.574000
79,790061,10.171000
80,800038,9.977000
81,809919,9.881000
82,819975,10.056000
83,829853,9.878000
84,840187,10.334000
85,850100,9.913000
86,860008,9.908000
87,870000,9.992000
88,879783,9.783000
89,890091,10.308000
90,899859,9.768000
91,909844,9.985000
92,920146,10.302000
93,929932,9.786000
94,939826,9.894000
95,949991,10.165000
96,959866,9.875000
97,970208,10.342000
98,980201,9.993000
99,989993,9.792000
100,999922,9.929000
101,1009986,10.064000
102,1019895,9.909000
103,1030035,10.140000
104,1040152,10.117000
105,1049789,9.637000
106,1060055,10.266000
107,1070337,10.282000
108,1080066,9.729000
109,1089980,9.914000
110,1099823,9.843000
111,1110128,10.305000
112,1120000,9.872000
113,1129818,9.818000
114,1140076,10.258000
115,1149994,9.918000
116,1160000,10.006000
117,1169951,9.951000
118,1180098,10.147000
119,1189959,9.861000
120,1199920,9.961000
121,1209697,9.777000
122,1220056,10.359000
123,1229935,9.879000
124,1239655,9.720000
125,1250139,10.484000
126,1259871,9.732000
127,1270012,10.141000
128,1279846,9.834000
129,1289807,9.961000
130,1300148,10.341000
131,1309873,9.725000
