seq,time_us,ax,ay,az,gx,gy,gz,mx,my,mz,drop_flag
0,0,-0.06860541552305222,-0.014368930831551552,-1.0213124752044678,0.009895513765513897,0.8090481758117676,-0.25805553793907166,30.293550491333008,-9.718710899353027,41.20161819458008,0
1,10159,-0.04793902114033699,0.05543608218431473,-0.9904763698577881,0.6803393959999084,0.2908855378627777,0.1820191890001297,29.758697509765625,-9.176281929016113,39.95998001098633,0
2,19800,-0.030533352866768837,0.02466406114399433,-1.0055371522903442,-0.3380108177661896,0.13429804146289825,-0.09319975227117538,30.763660430908203,-9.771821975708008,40.06241989135742,0
3,30411,0.07245349138975143,-0.008457299321889877,-1.0392223596572876,-0.5839864015579224,0.6314182281494141,0.02575823664665222,32.12077713012695,-11.357197761535645,38.09634780883789,0
4,40250,0.029487522318959236,0.02208767645061016,-0.9996296167373657,0.9866105318069458,-0.1553529053926468,0.18031828105449677,29.78705406188965,-10.355429649353027,41.36137008666992,0
5,50161,-0.021614335477352142,-0.087607242166996,-0.993274986743927,0.451612263917923,-0.088236004114151,-0.039273347705602646,31.117616653442383,-9.471113204956055,39.376094818115234,0
6,59868,0.004100557416677475,0.04062696173787117,-1.0001212358474731,0.10688351094722748,-0.3162215054035187,0.1729869395494461,31.097211837768555,-9.20981502532959,41.213592529296875,0
7,69913,0.009022465907037258,0.024663781747221947,-1.0040231943130493,0.1834704428911209,-0.35584765672683716,0.7919400930404663,29.24842643737793,-10.755769729614258,40.60956954956055,0
8,79832,-0.009646035730838776,-0.005463579203933477,-0.9705168604850769,-0.6812205910682678,-0.3587699830532074,0.49908149242401123,30.90557861328125,-10.466064453125,41.50941848754883,0
9,90065,-0.0021696342155337334,0.09347750246524811,-0.9945037364959717,-0.14250361919403076,0.4343928396701813,-1.162508249282837,30.447742462158203,-11.764336585998535,39.65653610229492,0
10,99830,-0.04471269249916077,0.008648021146655083,-1.0376191139221191,-0.5028883814811707,0.1305176466703415,-0.31219974160194397,29.47622299194336,-10.635518074035645,39.917022705078125,0
11,109931,-0.022803880274295807,-0.00211109290830791,-1.0100369453430176,-0.31216689944267273,-1.303413987159729,0.5474043488502502,29.981138229370117,-10.396980285644531,41.23524856567383,0
12,120113,-0.021603519096970558,-0.014580030925571918,-1.0154365301132202,0.7744030356407166,0.013242417946457863,0.1210264191031456,29.861515045166016,-9.895907402038574,41.21465301513672,0
13,130059,0.05007275566458702,-0.038940608501434326,-1.01846444606781,-0.030922003090381622,-0.4576020836830139,0.01341288536787033,29.53752899169922,-9.71938419342041,40.2180290222168,0
14,139853,0.014569612219929695,-0.0013320392463356256,-1.0270726680755615,0.15206928551197052,0.48110562562942505,-0.45292457938194275,29.051517486572266,-10.209006309509277,37.841224670410156,0
15,149931,0.0005367278354242444,0.015620640479028225,-0.9985556602478027,-0.20502343773841858,-0.06632135063409805,-0.016676783561706543,29.843473434448242,-9.928099632263184,40.81627655029297,0
16,160001,-0.07173433154821396,0.07071107625961304,-0.9879590272903442,0.22404658794403076,-0.5088388323783875,0.10027028620243073,31.05955696105957,-10.255436897277832,39.42072677612305,0
17,170256,0.034475184977054596,-0.01626943051815033,-1.015103816986084,-0.8983224630355835,-0.6094020009040833,0.18584831058979034,30.466690063476562,-9.291764259338379,41.535274505615234,0
18,180067,0.07048587501049042,0.0214685071259737,-1.0098862648010254,0.03536033257842064,-0.3714098334312439,0.16673964262008667,30.15700340270996,-9.40979290008545,39.5394401550293,0
19,190165,-0.06666798144578934,-0.03923121467232704,-0.985607385635376,0.10767808556556702,0.7413255572319031,-0.180104598402977,28.942495346069336,-10.897224426269531,40.641292572021484,0
20,200089,-0.035176802426576614,-0.10283876955509186,-1.0049704313278198,0.333327978849411,0.8254332542419434,-0.05515554919838905,29.897705078125,-9.512245178222656,39.723121643066406,0
21,209745,0.03312192112207413,-0.056077420711517334,-1.0070182085037231,0.8746089339256287,0.143889918923378,-0.02706678956747055,29.87957191467285,-12.66215705871582,40.03861999511719,0
22,220033,0.058061227202415466,-0.012199952267110348,-1.0358206033706665,-0.9904476404190063,-0.4277591109275818,0.003029346466064453,30.486129760742188,-10.521740913391113,40.47218322753906,0
